Area,PDP,SSIM,Label
4323237,852.8828960352339,0.7160194204200947,set1
4313955,849.7130778013128,0.6817209351693141,set1
4304790,850.2108233958601,0.6817989662400066,set1
4308221,849.3176786450136,0.6636260833572656,set1
4313188,850.1240658989979,0.7133215254266485,set1
4314738,847.8404694348006,0.6817585255157237,set1
4311577,847.5392841778338,0.6806470551533971,set1
4307834,848.8588618743416,0.6819387796454079,set1
4313643,848.0064603049532,0.6949848937715095,set1
4325307,847.702256643547,0.6873028256577333,set1
4305184,849.6192197753661,0.7405543782806953,set1
4321364,849.4336949504656,0.7126208544639184,set1
4305150,852.2992817017365,0.7344666982080922,set1
4325430,848.9675839534768,0.696319821248966,set1
4302984,849.0627634223937,0.6863553520911689,set1
4325042,849.0040025865925,0.6965999154549302,set1
4328593,850.8267713605749,0.7267304940141981,set1
4318803,846.5465117721127,0.7073116400894016,set1
4323233,849.7083329202775,0.6906894976706809,set1
4326807,849.3913191388714,0.6815218489127235,set1
4324045,849.7536779395324,0.7208343708808425,set1
4314728,848.5554770099665,0.7019605180848703,set1
4302793,850.5821616361023,0.6885843527623497,set1
4314376,849.4473863702904,0.6876718252150749,set1
4310965,849.1342811735987,0.6695105675090117,set1
4305905,848.8891841551946,0.7031411750992267,set1
4317570,851.0244067769712,0.6966920980835772,set1
4323266,850.6820768961478,0.7144967236545071,set1
4304631,846.0201963537957,0.7160375077657453,set1
4319110,851.912610377335,0.6739966333482895,set1
4317780,854.2037890643977,0.6987041628722331,set1
4310335,851.4353043588167,0.7191639494595753,set1
4305612,851.4081141506334,0.696986163240979,set1
4323640,851.5173413533436,0.7051992280729015,set1
4313623,848.8122627075012,0.7464419539217465,set1
4324555,850.0727302343536,0.7079610521086648,set1
4306913,850.4204759700322,0.6988988999759626,set1
4321605,849.7569254559154,0.6966834483933799,set1
4302827,845.9459324516133,0.7038219483413349,set1
4314485,849.0037769544213,0.6941643018954442,set1
4317192,853.8148692229045,0.7131104632815016,set1
4308281,846.7099930498955,0.6809402928701328,set1
4307626,851.5739415483611,0.6777252411395409,set1
4316908,852.060469449781,0.7164789771232832,set1
4315875,851.8919736668647,0.7122635580177548,set1
4318100,851.060570738223,0.6905785718753923,set1
4305382,846.901080523508,0.7013560519515522,set1
4325326,848.0844797145381,0.6783383663945378,set1
4309237,847.1895319269236,0.6969718434946794,set1
4316064,855.1568241311438,0.6821678924380308,set1
4324302,852.480799197752,0.7013350696617958,set1
4321811,849.7492722020278,0.6808518547364667,set1
4302574,845.3149935320899,0.7144094838196832,set1
4323366,848.5980908672923,0.700430812744695,set1
4326853,848.5958076915443,0.7030832779360133,set1
4321429,847.9920331900303,0.6867148402471123,set1
4318043,850.1454128347779,0.7005975264562156,set1
4307763,845.566673853814,0.7222721469597775,set1
4323380,851.0629496052351,0.6578863976364702,set1
4320676,844.5869600789837,0.7490250768084079,set1
4313478,851.1478786251888,0.6872793928220131,set1
4321441,852.1763370236392,0.686533164709672,set1
4325413,852.284952029232,0.6943603467038966,set1
4326871,849.1588240130137,0.6960504806619119,set1
4311760,850.1892803358772,0.7077445801922431,set1
4302079,849.343662174197,0.7461126867618849,set1
4372296,850.0,0.7,set1
4370076,849.9940197881501,0.6996594964623223,set1
4357152,849.9466726944313,0.7001866350422012,set1
4362215,849.8527337869017,0.7001595666387715,set1
4368075,849.9257319121776,0.6976273406715618,set1
4355889,849.7031946683613,0.6937358882740559,set1
4352447,849.6864584249632,0.6975025244271542,set1
4364420,849.8760180138765,0.7023284053020785,set1
4366737,849.659141952309,0.6957993965946311,set1
4349041,850.1571329934342,0.6930193853831225,set1
4371027,849.4792379687872,0.689354057440027,set1
4347642,849.7081437407104,0.704396710901967,set1
4358303,849.5424732823765,0.692787465476219,set1
4347971,849.6147179049699,0.6834948878993764,set1
4354975,849.4750202641877,0.6921892977742872,set1
4370024,850.1719022805564,0.6989146616070862,set1
4348742,849.3536339578766,0.6865126987415091,set1
4370059,849.131029629877,0.6858798996528803,set1
4359523,849.306874192921,0.6926044495630574,set1
4371866,849.0478459776796,0.6792715664258532,set1
4373211,848.9752302517586,0.6827310500451491,set1
4361147,849.2088289531943,0.6868032848473613,set1
4358567,849.0499815818573,0.704759913655313,set1
4370137,848.8839883881556,0.6839869740438923,set1
4358406,848.8959687218419,0.6913611965393419,set1
4372696,848.9644080951434,0.6700069727858862,set1
4367861,849.1344516925866,0.691134669088822,set1
4371439,849.2101184989627,0.6907394683931641,set1
4367143,849.3451084950768,0.6738183231821457,set1
4361842,848.1585700534501,0.668143488106748,set1
4352562,848.8290941055459,0.6808674839765649,set1
4374965,848.7616756841612,0.6940382879364483,set1
4374349,849.9131639073574,0.6954062734935983,set1
4351360,849.501136865374,0.6836061799076919,set1
4350426,850.223524854592,0.678674945237448,set1
4354686,848.948236773102,0.6713604453915532,set1
4368959,849.0346319567223,0.6902832377116036,set1
4373875,849.9810012636186,0.6645690835288861,set1
4362408,848.3290337027435,0.6556627698592578,set1
4357582,850.6688620336035,0.6936142733157458,set1
4373368,848.1190069275566,0.6687697616152398,set1
4353528,849.0680891619921,0.669424224974584,set1
4359116,849.5213070421705,0.6755948720151878,set1
4350321,848.9310465449108,0.6947099417440147,set1
4347737,848.0613111514261,0.6686537181612889,set1
4370542,847.9682560998875,0.6547460866151616,set1
4364643,847.5993278055112,0.6787932649064532,set1
4369484,848.734301855516,0.682349159713335,set1
4374986,848.0607092574514,0.6646519148561881,set1
4350057,849.1531185527798,0.6934941986979717,set1
4359914,850.4994129040899,0.6457152655531929,set1
4359343,850.518433864748,0.7096237468137656,set1
4370462,847.409076800286,0.673776626927296,set1
4366684,848.1905212565794,0.6515468268007314,set1
4359612,848.1308997727128,0.6865354689860397,set1
4372188,848.946668891052,0.6755073565562344,set1
4367466,848.8635914922635,0.6471860414787849,set1
4372573,850.2845808006682,0.6662937766255438,set1
4368445,847.4881761108575,0.6850586070429437,set1
4359591,850.8124947886208,0.6514810754693994,set1
4349786,847.5283284407292,0.6577579053325299,set1
4367957,849.420666660104,0.6806897735810208,set1
4350457,846.9300379065562,0.6339456130206375,set1
4356710,847.5819264997396,0.6279677830466285,set1
4359161,846.832209014602,0.6784143898082525,set1
4365482,846.1961468461476,0.6741799772125673,set1
4355957,847.059846541774,0.6291939964725161,set1
4367736,848.9071927765955,0.6610659842775563,set1
4357338,845.4862413596121,0.6482311499963626,set1
4358435,847.8892375786946,0.6801606014910859,set1
4350564,846.7763418102872,0.646389475888819,set1
4352421,848.1665101303001,0.6824378755042602,set1
4367644,846.7597544473771,0.6150075791298654,set1
4348878,847.9960020937376,0.636303788244297,set1
4364606,845.5401822139819,0.6453359075505581,set1
4345847,847.8904852183873,0.603333994064105,set1
4360856,847.0867269300469,0.7300800217290844,set1
4374695,848.8854722482187,0.6414208541024424,set1
4366223,848.264975671359,0.6325660107147222,set1
4356560,848.2136049403797,0.6914454700416239,set1
4353171,850.0935676323161,0.6481758674911758,set1
4356058,847.825543176919,0.6200016408196274,set1
4372217,847.463247057377,0.6116239377188701,set1
4362938,848.377690823803,0.5954226480619723,set1
4353493,848.5262143731928,0.6523699913223047,set1
4371568,849.146329880623,0.593281931749831,set1
4350566,845.8469883607198,0.5949775051686268,set1
4353744,846.8210446660888,0.6447711772545706,set1
4363122,849.6010651256096,0.6394391784653387,set1
4353063,846.5706748268539,0.7035962750070699,set1
4363747,846.499266916289,0.6141107452287593,set1
4349861,848.1622374064477,0.6790269825421517,set1
4369890,845.4489605903941,0.6102538094553052,set1
4371436,850.4404412450743,0.6310688254946503,set1
4359684,844.7543123446974,0.5965586295484249,set1
4345578,846.7745711414914,0.7075226323176775,set1
4361207,846.7632111094327,0.6361970118911268,set1
4360486,847.3843137371823,0.5931878590451831,set1
4374928,846.0225110261912,0.6444763979384356,set1
4366581,847.8016738611358,0.6533329924265947,set1
4349317,848.3052131348651,0.7128242532612117,set1
4357072,848.355674170039,0.5950857660881723,set1
4353069,845.0677050685749,0.7014635217745708,set1
4357102,847.8681653894694,0.6245568753703197,set1
4362284,848.7153374227676,0.6766502677137294,set1
4371892,844.5444309956431,0.6198516913938793,set1
4364786,845.5314033196453,0.6462740761241212,set1
4358963,843.1226769667994,0.6832583826472305,set1
4362381,846.1877683525324,0.655503191618526,set1
4355396,846.1477474264343,0.6623814728208968,set1
4370348,845.3960412378065,0.5911212027535377,set1
4349172,846.0259828358345,0.671802984446805,set1
4373150,845.6445726585658,0.6651284642734312,set1
4351367,848.0583689912538,0.7418393580902047,set1
4361895,844.4147681695099,0.6604545775168255,set1
4352719,851.7320199456034,0.5962177167014318,set1
4362812,845.394223828412,0.6390110067191972,set1
4367257,849.0508717729756,0.5600215972971895,set1
4369770,847.3181138700749,0.5542037844170813,set1
4369153,842.2018302628137,0.611634798506346,set1
4369108,843.411134914469,0.7423842380942564,set1
4361760,850.1159867060835,0.615548192782066,set1
4373865,849.6332349263307,0.6901388545596846,set1
4354011,845.3714615757168,0.6260816211318943,set1
4361300,846.6514104944038,0.6095778492894334,set1
4360700,844.3157657607139,0.6123660737648828,set1
4360595,842.486318069185,0.6056235589525547,set1
4351476,853.5289480373526,0.6129908828492463,set1
4347053,844.0823510954624,0.6510345620673813,set1
4361752,845.4361599982477,0.5901771362166248,set1
4373919,848.4504429858066,0.6088093879253254,set1
4364674,845.6335396713063,0.6455191436251884,set1
4359018,849.7368567721753,0.7154669952836556,set1
4348318,845.3323945842877,0.5437416408379103,set1
4362878,853.8802064444716,0.6039405306239503,set1
4361816,843.8290838766285,0.6407575653348344,set1
4374289,846.2571190474915,0.6839252155664476,set1
4352365,850.1169301149384,0.55879924162147,set1
4372561,845.6007081479042,0.6867790416835051,set1
4368974,850.102341287721,0.5913402702361893,set1
4354705,849.5091872031084,0.5873625029154932,set1
4345367,850.1589658292247,0.7802890559276116,set1
4362803,850.2382033736922,0.6298270433449553,set1
4346471,847.357262939069,0.5417724552683226,set1
4368063,843.7224390010597,0.5977490738861068,set1
4352237,840.3960010031261,0.690885430077998,set1
4372258,844.0672186808938,0.5166371294698747,set1
4354167,843.3625091172793,0.6814349837771482,set1
4347506,842.972705935558,0.6356693146146499,set1
4353199,846.0058175608057,0.5148537240339023,set1
4403538,850.0,0.7,set1
4417956,850.0699136725232,0.6995950786324387,set1
4400406,850.2287161363942,0.7001921217385563,set1
4416577,850.4008876294079,0.7007594229749954,set1
4412343,850.3548949490697,0.6981464251564068,set1
4410075,850.2162287850965,0.6937619767459486,set1
4411845,850.0255409295888,0.7004897390458777,set1
4415733,850.4715723510978,0.6949683779055709,set1
4403425,849.7108465677943,0.6991426192716845,set1
4409804,850.1544559115513,0.7038087721496451,set1
4408469,849.5315092730493,0.708244423383298,set1
4409450,853.9821834787398,0.6985420025532145,set1
4414643,850.0745053329633,0.6990666972771071,set1
4407525,849.927436275489,0.7003056093178288,set1
4416826,849.7522002313395,0.7064570755878946,set1
4409667,848.6897680868602,0.7014830886325492,set1
4406015,852.1277109310884,0.6995580009498628,set1
4409363,849.8523117685966,0.6925829878027182,set1
4419666,846.817523578037,0.6857963380347928,set1
4404682,849.1643686848704,0.7069853019815674,set1
4414150,846.3150229409943,0.6968900430894918,set1
4419234,852.2535196436272,0.6996544029204882,set1
4402320,848.1568247088856,0.684602441513408,set1
4417961,848.3999338590023,0.7060235934198075,set1
4412785,847.5320017183682,0.7123798620212586,set1
4407661,854.4862401045417,0.6970953027486,set1
4409060,843.8713025698627,0.7036019745982265,set1
4417339,847.7683447745269,0.7145580686191487,set1
4403284,843.7314158029543,0.6974799783933033,set1
4406147,854.2428860634874,0.704849375478444,set1
4415026,846.4748823297779,0.7093638697136593,set1
4406623,853.7659095032984,0.7119383784053864,set1
4402509,850.2084043877675,0.6956730670927742,set1
4407061,854.1337758799224,0.6826535138000736,set1
4412868,856.3205361745544,0.6828122196724407,set1
4413019,849.9357814517197,0.704653624344452,set1
4400794,848.0044318820039,0.6799627372983376,set1
4406460,848.7951432815631,0.7167635670181811,set1
4415629,844.9537828771741,0.7177455539313059,set1
4413110,848.609904721328,0.6663081301587683,set1
4418859,851.6864487213429,0.6712341642337962,set1
4405065,850.430699518689,0.6845367467095853,set1
4410454,847.8735222066778,0.7286213990358805,set1
4404320,853.8576575836386,0.7097396171666,set1
4401757,851.9924293684363,0.6912649959665214,set1
4406464,853.1054147413334,0.7144630975543539,set1
4419322,846.9339540252715,0.7235212524933886,set1
4407616,852.0418022612688,0.707829817096823,set1
4415235,854.0615656946708,0.6597333249272785,set1
4418111,845.6475327303625,0.715395892721705,set1
4436782,850.0,0.7,set1
4439932,850.7777252388152,0.6984925670248532,set1
4438849,849.8799602707929,0.6968113504030099,set1
4438208,849.573419595362,0.7006782289082141,set1
4437724,850.5861173873685,0.6940993058914159,set1
4437882,847.0422659857164,0.7159706648116054,set1
4437593,844.420986823876,0.7282879847311375,set1
4438905,857.4141322991491,0.7105303757015315,set1
4439881,851.112193919868,0.7379021053065451,set1
4435393,845.9066548980946,0.6961526804712861,set1

















4321859,930.0,0.7,set1
4322969,929.9765342760888,0.7001920580003225,set1
4305106,929.928062637228,0.6984178439591959,set1
4308269,929.9406385928112,0.696855209396412,set1
4317564,929.9617700048836,0.6969522665031651,set1
4328347,929.953359191826,0.6900234419083948,set1
4320619,929.8652884421051,0.6960074804235249,set1
4309353,929.882914264463,0.693532448368778,set1
4315963,929.9290448548885,0.7014311994921194,set1
4301681,929.6903122414151,0.6904002547496919,set1
4306508,929.7101726971063,0.6864209865234906,set1
4316796,930.0402110224468,0.694296873625577,set1
4304347,929.7264454266423,0.6891833763678368,set1
4302587,929.8163443876654,0.6922312717446077,set1
4313791,930.1999887708954,0.6899254667057235,set1
4320542,929.6099233562594,0.6809087154952728,set1
4310210,930.0422441691069,0.6721367917293212,set1
4311744,929.6350631081142,0.6843410841662458,set1
4327687,929.6351797958914,0.7044779723233396,set1
4327778,929.7614386187173,0.668596661217865,set1
4306271,929.645116363483,0.6791493081304872,set1
4312561,929.796690039126,0.6761177780171915,set1
4316224,929.5710032220017,0.6744030872537796,set1
4302455,929.1450641688771,0.666850155557343,set1
4320284,929.0382072131472,0.6909254256445855,set1
4318722,929.1076336947528,0.6889268041811784,set1
4315049,929.8677000950537,0.6678099844868614,set1
4326778,929.516318166127,0.6686069775654163,set1
4302348,929.9031119087975,0.6660334547493858,set1
4302036,929.1324214705706,0.6551589946904961,set1
4308409,928.6167343400796,0.6749183053773649,set1
4305428,929.3916065243552,0.6516380942350782,set1
4323902,929.1352639300657,0.6963436501217728,set1
4305136,929.1165602673467,0.7156428776515787,set1
4312583,929.0981196166064,0.6906786465833519,set1
4305583,929.3573982130819,0.7016323054725767,set1
4321839,929.4288040610147,0.677389003094457,set1
4317415,929.8124822909718,0.7388750047478106,set1
4312960,928.0935161204881,0.6552516035747643,set1
4327760,928.5167083701209,0.6843277601418588,set1
4308508,929.1433309801778,0.6459391353129088,set1
4301753,930.056235906629,0.6718294068715617,set1
4323115,928.6196087442685,0.6947831311527104,set1
4304735,929.4558011753059,0.7115499486801395,set1
4302781,929.7650063117002,0.6644168273493948,set1
4315759,930.6640428771856,0.700028830370514,set1
4318056,930.6035394688976,0.6757528714016832,set1
4320162,929.0666007460167,0.6177114335958046,set1
4309188,929.130519929454,0.6619663659609419,set1
4311069,929.7503424407414,0.674250974800617,set1
4304871,929.5725951755002,0.7041597682540015,set1
4313487,928.0323831679115,0.6478544917933458,set1
4322542,928.3694733100513,0.6688141817276197,set1
4324965,930.3258102250908,0.6687720465376962,set1
4325355,929.0607094252084,0.6277252254749166,set1
4323554,929.705513158728,0.621975320748019,set1
4311516,928.753150399425,0.7111829637867639,set1
4303861,930.2565149590426,0.7375394831559602,set1
4304701,929.182302802554,0.6494751985293493,set1
4311198,929.0187235020231,0.6936617594783993,set1
4326643,928.8719489235599,0.6713637434713211,set1
4304422,928.7624184783064,0.6143709713381555,set1
4315442,928.3496702474932,0.6012106535490622,set1
4318436,929.9909340415729,0.6497874821901771,set1
4301838,929.1336645902544,0.6399969742223108,set1
4311806,928.1851359039872,0.6082587983050954,set1
4304704,928.8623748086599,0.6793950627826107,set1
4327417,928.9459106170348,0.6181782032347403,set1
4329995,928.8551113577937,0.652912978647771,set1
4314702,927.0212099540263,0.6063907652518717,set1
4329849,929.0402367253615,0.6125685185378175,set1
4313749,927.4637863741776,0.5675435315545777,set1
4323121,927.2341897601875,0.6663244281515315,set1
4316563,928.5418009021513,0.7069377164449387,set1
4325663,928.4980563574586,0.6495294356727774,set1
4323642,926.6767470483725,0.5897930833869411,set1
4327657,926.8083365222492,0.6969432460709417,set1
4314586,930.2692251339039,0.6093687008731549,set1
4325106,928.3952915936611,0.6902847776723177,set1
4311687,926.6618297541343,0.7051439052457289,set1
4307551,930.2120451001099,0.6520916591711727,set1
4306345,927.8087762811056,0.6029893173148129,set1
4304061,926.6047433424399,0.6459746494173305,set1
4323939,928.9710089128756,0.6543051799235007,set1
4306817,926.778279826189,0.5561953645506018,set1
4309327,928.8203271943275,0.629402837563108,set1
4317273,927.3097705768712,0.7048428205030085,set1
4328935,928.7228147918318,0.6535260312513534,set1
4328439,927.1523775575896,0.6217225746538886,set1
4316735,930.9930293101787,0.6907962010762785,set1
4314083,927.6679840493701,0.6620888722208007,set1
4324206,931.2784546538239,0.6405335510529049,set1
4301010,927.4185132494274,0.577375339544737,set1
4323170,926.978186434912,0.6230183001507305,set1
4307509,929.3519086735411,0.5799393106665351,set1
4307633,926.1927207303314,0.5701980297484492,set1
4314057,927.3655656206249,0.5299754845746112,set1
4319748,927.8268059948801,0.6222242947429394,set1
4310670,928.2933369750496,0.531890090951268,set1
4325314,927.0098256263616,0.728974550351358,set1
4356565,930.0,0.7,set1
4361737,930.0381376368688,0.699899999479913,set1
4350109,929.9768476255078,0.700042980822407,set1
4346277,929.8985159018844,0.7000531173707379,set1
4367357,930.0824636445545,0.7005615487649446,set1
4363090,930.1662002682597,0.69972697993466,set1
4372805,930.2631721869088,0.700682245344437,set1
4367546,929.8615071173151,0.6992507495662019,set1
4349740,930.0795764897031,0.69962464537184,set1
4354116,929.8104095911126,0.7003267042308388,set1
4364539,929.6072164351801,0.6992542762525541,set1
4366829,930.34822791534,0.6996547577708921,set1
4372312,930.4528457740859,0.7008369016885238,set1
4365203,929.35524747741,0.7000555756312636,set1
4373959,929.6266607761156,0.6992257103112393,set1
4373302,930.0306461050085,0.6984773406334356,set1
4346682,929.161493596537,0.6996125721603448,set1
4374517,930.0508598651868,0.6988797140744984,set1
4357212,930.9543238290853,0.7037120747801089,set1
4349511,930.9998345153091,0.7011867837215617,set1
4357408,929.5330570539855,0.7016313733711361,set1
4372864,931.080751687319,0.7010857300194384,set1
4366347,930.2944368300869,0.6998459552174036,set1
4352377,929.9569558639348,0.6983375009903562,set1
4359738,931.9443848395404,0.7017877981452386,set1
4360128,929.6656646538447,0.7011130000532624,set1
4371124,931.1206131870122,0.7011689525580187,set1
4368020,931.7294603036613,0.6986006680712539,set1
4365650,929.6808872863115,0.6992340949753219,set1
4356365,929.184874615955,0.7027322163594277,set1
4358623,930.8533965113671,0.6984791079055126,set1
4370379,928.4830153997061,0.6984126981285578,set1
4354530,928.1777545495011,0.6985373217464003,set1
4363907,930.8757045809972,0.6969482244557086,set1
4361185,928.6017635985444,0.6984477600995963,set1
4356467,930.2918290222947,0.6997120012258101,set1
4354843,929.9518962398247,0.7007824140347764,set1
4349358,930.1999090427769,0.6982834830344017,set1
4357964,932.0303709552919,0.6951307010660411,set1
4373456,929.1657624724418,0.6975134707369496,set1
4361817,930.7322118364644,0.6988794038400039,set1
4366274,928.9250090322613,0.6984325514464088,set1
4353281,930.5729469859092,0.702008950788554,set1
4349202,931.1630797952736,0.6980823579052841,set1
4370211,930.0443450261035,0.7013644146395993,set1
4348229,930.7566664136099,0.7005094933954985,set1
4369615,931.3102132318801,0.7031803040068754,set1
4355103,931.6058223409868,0.6963078713641139,set1
4346441,933.8144662479355,0.6997584257786075,set1
4368447,930.9658834729521,0.6994258887070028,set1
4366768,930.6224206908151,0.7081002029945083,set1
4353224,930.1676617196492,0.7013947477076761,set1
4350593,928.739698690247,0.6924181032259747,set1
4366310,931.697534622356,0.695965724724379,set1
4374936,932.1347555692425,0.6965629875884937,set1
4351425,932.738607434252,0.7035626587737914,set1
4347137,928.5550043623977,0.700817397095543,set1
4350699,929.657956129738,0.7044897837376415,set1
4370803,930.2185366794364,0.7023297231915097,set1
4352548,928.7338735760075,0.6965967737656725,set1
4364545,929.9118520547986,0.7015807885107235,set1
4347335,932.4714083657014,0.7061094100282859,set1
4349791,928.3422598742803,0.7070205374940294,set1
4348558,928.5201193196292,0.699320728519673,set1
4372099,932.2534606876922,0.7012103335520801,set1
4353111,933.4463291757042,0.6995720136083503,set1
4345106,929.4016269421106,0.703463721822682,set1
4348980,931.7400991207586,0.6999834422460677,set1
4349265,926.6521633736402,0.6928744674846526,set1
4362383,927.8539938883495,0.7074219929986262,set1
4358343,930.0919971493066,0.6949665679204184,set1
4355187,931.438281795311,0.6904980506496419,set1
4348390,928.9991995337243,0.7000843376814242,set1
4358576,930.044342205786,0.7005673337799351,set1
4346763,933.375290549712,0.7015470254188698,set1
4368763,929.7877816537114,0.7050556676316124,set1
4368524,929.2834799763593,0.6954103252925257,set1
4359234,923.4420703602261,0.6959633320618667,set1
4368373,929.6219501489111,0.6941555079726258,set1
4368279,926.5193279101902,0.697917453351517,set1
4368963,927.1635279536246,0.7042231487068408,set1
4371975,926.170099465659,0.7037244235965986,set1
4369889,933.0620301439026,0.7088941640428996,set1
4370078,931.3174839479021,0.701279139328074,set1
4360268,928.751074274861,0.6959296703257056,set1
4358381,934.4352556445212,0.7052566380236215,set1
4362394,930.8930074696299,0.7011328644057687,set1
4359431,927.5574566508262,0.7020877942444217,set1
4350717,932.845501315812,0.7040451541016775,set1
4373032,934.4307510672731,0.7074302464267059,set1
4360873,930.1122974584101,0.7115629908267018,set1
4356737,931.9942571710974,0.6989851255577112,set1
4355210,929.6747332509789,0.7024187283525071,set1
4368416,927.8085446700057,0.699643918473626,set1
4353909,931.3997954743983,0.7096878914348231,set1
4367700,929.005180718591,0.6907686529194551,set1
4353244,927.045359653689,0.697293899513425,set1
4371940,929.4092471652389,0.7066720881879786,set1
4370845,927.1635739245188,0.7030581671689509,set1
4359649,931.8271806738801,0.7001964028051268,set1
4358527,928.360377161596,0.6988167315873854,set1
4367444,926.9111137627485,0.700849845357346,set1
4362697,931.7687372093843,0.6967508772244373,set1
4368269,927.9313955722582,0.7074237506033844,set1
4369620,928.849265548044,0.6933721990863028,set1
4361713,939.4908370408838,0.6873744459957553,set1
4349147,932.8432402165196,0.7038044505465612,set1
4354188,921.4614710079516,0.7209000258828689,set1
4363013,934.2783750503926,0.6815736259311769,set1
4352783,928.1030759500488,0.7053045111284811,set1
4371543,932.4411884949686,0.6961505895267559,set1
4358545,932.7696502147222,0.7031248385078879,set1
4361879,927.6286798200344,0.7134376025531174,set1
4349840,932.0749215874051,0.7015890998017487,set1
4347067,930.4984339779612,0.7012097470881237,set1
4361853,923.5673590282187,0.692780133477568,set1
4369686,926.8700757215763,0.6973038172563097,set1
4360958,927.9313001725487,0.6929923320673308,set1
4360649,926.5165995559325,0.698772075077338,set1
4350569,925.68727550291,0.7105573973101963,set1
4365361,933.832063316946,0.6975201419603398,set1
4345469,930.6677940623405,0.6954762129588213,set1
4362818,929.2910869561492,0.6951545669880967,set1
4371318,930.3020941340551,0.6896655024414516,set1
4367399,934.1904567730163,0.6995914732340113,set1
4353476,931.7216078984475,0.7094670969890192,set1
4346030,923.6246525896736,0.6973044740602096,set1
4373395,924.0649164448906,0.6976558839957221,set1
4369204,918.8858650203466,0.7088366894759082,set1
4358172,928.2545519285094,0.6865551043069434,set1
