CNN,PDP,Area,Label
83,913.0915823221023,4417909.022519876,set1
83,922.6041839938841,4429179.115746135,set1
82,913.9039140225568,4414939.167997702,set1
83,914.1520460959579,4419514.691379641,set1
83,915.3695877862858,4415472.46484258,set1
82,904.6534240243899,4430407.134837262,set1
82,909.2247294592017,4417994.211421571,set1
82,906.931292964664,4411218.577257766,set1
82,909.6314826201856,4414214.950920742,set1
83,905.2917672405155,4426555.831686896,set1
82,905.7409167348673,4418972.223570761,set1
82,912.6153236686712,4425970.735518145,set1
83,910.0601472961276,4420151.224792227,set1
83,910.0485739640976,4416023.299567921,set1
82,911.6460323615543,4426515.026415089,set1
83,906.7599832140456,4420375.782606414,set1
83,912.3740902555791,4423610.322014024,set1
82,920.4084696475057,4422091.259864876,set1
82,904.3143509910818,4418904.921876804,set1
83,906.1815182076213,4420178.922184281,set1
83,911.5243614918488,4424954.544238296,set1
83,909.877048236827,4411424.744640209,set1
82,905.0001509407163,4419131.271401427,set1
83,904.4416469092204,4421821.8615833465,set1
82,908.6701158687553,4409381.528663906,set1
82,907.1256313947836,4412197.074515309,set1
82,912.0883044099177,4415284.199532839,set1
83,905.8453541747565,4414604.4881170485,set1
83,909.2326876323243,4414830.994146256,set1
83,894.7183871592345,4425200.735711134,set1
82,911.2943211251028,4417865.605629,set1
82,896.3365864865733,4417801.118997677,set1
83,907.9351544627133,4416133.359263343,set1
83,907.5186089716722,4429090.502441792,set1
82,908.7373118749337,4419137.099265195,set1
82,914.391167062713,4420433.34287095,set1
83,918.0291215648414,4421622.6559759835,set1
82,909.9520922397742,4419239.996445679,set1
83,907.8068422207106,4422883.204147684,set1
82,908.0212839594865,4427081.03538785,set1
82,907.9785242523462,4422292.009146399,set1
83,910.359086603865,4420666.565382247,set1
83,912.3206024564712,4421855.549303566,set1
83,909.9526072068201,4416596.097941123,set1
83,902.4618971372784,4426655.552806957,set1
82,911.4177163291472,4419118.299545457,set1
83,914.8625122800161,4420016.517630907,set1
82,910.373387275984,4418944.176418503,set1
83,911.882923243456,4413430.021575469,set1
83,914.3168486919006,4411051.442970751,set1
83,911.8564703646937,4419285.867130747,set1
83,911.41381040164,4420037.345081511,set1
83,908.2673232157914,4414226.005532643,set1
83,904.1907612010306,4417867.353858784,set1
83,905.1500554294374,4412092.785190596,set1
83,909.2113407803513,4420989.536768104,set1
83,914.0809444071404,4420930.086237798,set1
83,906.3840758042498,4419841.923970757,set1
82,912.8627450348117,4421375.949266841,set1
82,911.6933542661193,4419753.423422512,set1
83,908.3655165461786,4415818.831351701,set1
83,907.2359303339,4416361.148460116,set1
82,914.7870900228463,4418870.122779278,set1
83,908.6577356667731,4414802.488039825,set1
83,907.851782090718,4409923.945831331,set1
83,912.0913830896642,4418765.561723994,set1
83,909.823000172942,4419226.179291221,set1
83,908.4916677581931,4424555.973505131,set1
83,913.3577401845433,4427100.060258822,set1
83,903.5173063859745,4420104.488420195,set1
83,905.1214670109576,4419712.402328614,set1
82,912.4115149361791,4417305.145589811,set1
82,911.9646455243717,4413651.592100308,set1
83,915.3236517606815,4419808.239612101,set1
82,910.951577449576,4417749.24263738,set1
83,912.346267148154,4423914.109016813,set1
82,909.4640540972011,4420947.4530795235,set1
82,908.0720879829611,4425014.92447733,set1
82,916.4030125869975,4424289.278975213,set1
83,912.82880834423,4416392.80395408,set1
83,909.8068775292879,4426984.552361249,set1
82,906.4036119425235,4417589.130323149,set1
82,909.2595622758297,4425145.499170267,set1
82,907.934820345647,4423112.429297136,set1
83,906.5245290255408,4418588.56906354,set1
83,911.8669445500485,4420050.576739638,set1
82,905.957224814728,4421616.080954441,set1
83,908.436099453571,4420867.663933194,set1
82,906.7407679059047,4424425.032719359,set1
82,914.5945861642076,4417520.2617456075,set1
83,907.6401873049708,4414383.504691313,set1
82,915.0236314584803,4419013.750182795,set1
83,912.3855636328028,4422833.619018308,set1
83,911.0431559542163,4420867.430141984,set1
82,908.120239199989,4419340.070810207,set1
83,906.9532115639432,4418820.792199532,set1
83,911.8055262341488,4425042.762929123,set1
82,909.9820831783687,4422235.789673184,set1
83,909.7070224704263,4417769.719280989,set1
82,912.0011078798533,4422003.5899746185,set1
82,906.2665599459973,4424314.496295873,set1
83,913.6798683633715,4421805.136647142,set1
82,908.6903972585286,4418364.941384712,set1
83,908.8991391243427,4418818.382213335,set1
83,909.5253524647319,4417943.1382927345,set1
83,909.4469545010224,4421836.291011687,set1
82,909.9718822234788,4419965.746789137,set1
83,911.077297415882,4421989.48171339,set1
83,910.9502166099962,4420988.520256798,set1
83,908.542710362284,4419110.353311157,set1
82,910.9993183534718,4419310.771812929,set1
82,909.3426453423567,4419868.181165039,set1
83,911.5621652200333,4420163.008519042,set1
82,909.9237895272682,4419238.3227960095,set1
83,910.524024065527,4418839.289915262,set1
83,910.0597822354268,4420099.267641317,set1
83,909.7357228666953,4420018.859767301,set1
83,910.212841481004,4420245.18444919,set1
83,910.1003300572011,4420006.851397431,set1
83,910.1326760852085,4420146.093600865,set1
82,910.0708419479593,4420039.340830653,set1
82,909.9610811889002,4419927.792113077,set1
82,910.0,4420000.0,set1
84,910.0,4420000.0,set1
84,909.9841762112871,4420080.390161974,set1
85,910.0681438506363,4420191.46996982,set1
85,909.8387644989709,4419523.989475973,set1
84,909.557435702418,4420644.336135596,set1
85,909.6730838130147,4419720.778133687,set1
85,910.7855434289073,4420132.011927352,set1
85,910.6484990602061,4419373.642367185,set1
85,910.4320043571448,4420699.131270733,set1
84,909.6042659176707,4419884.782619224,set1
84,911.4241397458053,4419955.871750064,set1
85,910.306890327969,4420276.471563755,set1
85,910.8502082413777,4420461.027500953,set1
85,910.6585179200071,4419828.06966865,set1
85,909.7104403419004,4420153.696594318,set1
84,909.5016837088137,4419825.325746494,set1
84,909.8547228170615,4419496.791156799,set1
84,912.3423206309803,4419088.146858691,set1
84,908.9802548981236,4418988.183187279,set1
85,909.766397218137,4421025.195998813,set1
85,907.9212337360386,4419470.4755487535,set1
84,909.9476324515839,4422035.455547857,set1
85,913.2476524713536,4419662.262652662,set1
85,909.1482426476451,4420379.385383407,set1
84,915.0897790101494,4420992.231742713,set1
84,910.1727427267343,4420586.793138159,set1
85,909.6155530044247,4420373.572432545,set1
85,910.0412997168082,4417223.689730954,set1
84,912.6205024954635,4421332.874392635,set1
84,907.5077619534928,4424513.968921145,set1
85,913.8606320531661,4421315.631819827,set1
84,908.2786499180255,4421231.213965165,set1
84,908.2474321849825,4421191.012960933,set1
84,912.0746909110754,4421853.767961162,set1
85,906.5824837407393,4421342.1385171,set1
84,907.4365799058013,4423134.3544462165,set1
84,911.3143386991217,4417793.699209985,set1
85,911.34260766412,4419656.25402472,set1
85,904.0486720618388,4416291.063020257,set1
84,901.9108077769238,4421718.1324669635,set1
84,910.794978531417,4415062.875317969,set1
85,910.9290278791506,4417830.438604061,set1
84,908.6209009197954,4412775.936509805,set1
85,911.6443615623577,4417618.847052842,set1
85,915.1518689823399,4422501.697176951,set1
84,904.9071615733019,4419592.59691575,set1
85,908.1670316914725,4426077.122812302,set1
85,910.4927866067391,4421428.841744606,set1
84,914.597553778562,4420887.821038788,set1
84,909.7542203829546,4419783.998722866,set1
85,914.5114172545933,4418410.6069990555,set1
85,910.1946921264432,4418041.249415872,set1
84,906.2453537499094,4426376.716218673,set1
84,908.4001512926133,4425602.811344711,set1
84,911.1057651947882,4415452.619974985,set1
84,907.9577316672782,4421574.416717751,set1
84,909.9771756012892,4422121.600372376,set1
84,907.458749388112,4419740.822902754,set1
85,907.5699304084793,4413301.0226441175,set1
84,908.0041263221652,4414503.222981918,set1
84,909.4207693973556,4422273.403687741,set1
84,916.8251510034753,4416931.567922706,set1
84,907.9662575336899,4420167.789877074,set1
85,908.1469800046457,4418118.671293876,set1
84,909.6023192448573,4422758.102691042,set1
85,906.055941189575,4419855.623419273,set1
84,908.383411475824,4423127.960197655,set1
84,912.3948775260432,4417635.622976547,set1
84,907.0357022634591,4423103.098452002,set1
85,908.7785816478535,4424346.908501682,set1
85,908.1542569182327,4418417.903228809,set1
84,909.4124797292352,4414481.754979379,set1
85,905.8375829031279,4423305.830345214,set1
85,910.7941775004977,4416315.678588996,set1
84,906.122281071791,4420899.849227962,set1
84,912.9995714750952,4423038.798327482,set1
85,922.2540883790975,4414355.189731351,set1
85,904.3740646361387,4414930.631035829,set1
84,911.0492504045334,4419631.958481179,set1
84,912.1116897219675,4422739.592648591,set1
85,906.1651156059385,4415348.046711898,set1
85,911.5293973802976,4418274.778889347,set1
84,912.0344687594654,4418574.12782635,set1
84,911.2167054773774,4417439.66306993,set1
84,909.1423063817573,4427322.2091009775,set1
84,912.0706664679266,4413676.728540228,set1
85,911.9590091981131,4416164.906037478,set1
85,906.2756098396984,4420584.714601704,set1
84,909.7246829018087,4426852.052107952,set1
84,912.8672437053491,4421834.929512696,set1
85,913.9322989796394,4428299.69491448,set1
85,907.0553387767443,4424955.300335655,set1
84,911.5774377521712,4426616.886980692,set1
84,914.452787641425,4415106.984327949,set1
84,902.2091398079041,4419137.658998939,set1
84,909.0249154041775,4414284.071593219,set1
85,909.6274660012534,4429668.757712512,set1
85,913.1944136888782,4414920.736954933,set1
85,905.2769534207122,4420120.315702985,set1
85,912.681585270636,4415172.1244536145,set1
85,903.951164255412,4422309.880655364,set1
85,909.7765973029897,4430749.395549539,set1
84,906.87945886209,4418870.113846907,set1
85,910.0668789390492,4412689.334397057,set1
84,905.4750918940515,4418022.160460941,set1
85,907.7693616728872,4418520.926857584,set1
85,907.7875308006342,4421384.045309374,set1
84,918.368602458512,4422607.043538224,set1
84,905.6995656362916,4412879.34047976,set1
84,908.3551464917383,4421842.8749253955,set1
85,906.8086662821621,4421245.631027908,set1
85,925.7369468883884,4418824.395315885,set1
84,906.805077976266,4419982.895971445,set1
85,907.963325382944,4415387.230388504,set1
85,910.8440823801468,4426747.439389461,set1
84,905.6635876701662,4410994.978097165,set1
85,920.1134726127808,4425867.5263144355,set1
85,919.3113614857573,4424900.292035511,set1
84,910.7198730643327,4420145.003602222,set1
84,901.7659826047739,4422891.757762339,set1
84,903.527709058307,4428722.286690054,set1
85,914.4484665461783,4416628.499278298,set1
84,915.041613291814,4414066.192928673,set1
85,911.2379421229816,4420529.525494621,set1
85,907.1053520782856,4417608.4245096315,set1
84,914.7612330719013,4417911.326268136,set1
84,908.5551554263265,4409853.146547088,set1
84,901.8196648191727,4421752.890256111,set1
85,908.7636008208494,4421714.910938273,set1
85,917.0104112774749,4412782.333747425,set1
85,905.6395092982802,4415790.784463466,set1
85,903.5919825645203,4418215.069787394,set1
85,908.3120668479188,4419905.889234392,set1
84,908.7285321882965,4422323.506668579,set1
84,909.5318472724954,4419877.8734493125,set1
84,909.9185620045927,4421241.388806343,set1
84,911.7698972863977,4417702.804832365,set1
85,909.2973243277452,4424373.138679651,set1
84,912.4274489554513,4416988.346856652,set1
85,912.2212949836111,4422340.435904674,set1
84,906.3797558565259,4418099.974770409,set1
85,913.9827774355527,4415425.887678547,set1
85,904.255645336412,4427883.728083397,set1
84,905.1767130064151,4424313.376229507,set1
84,906.9607919589064,4418416.9549635025,set1
84,908.5067076002633,4421878.683957887,set1
84,902.9889479016667,4421442.6064955555,set1
85,914.3277080141961,4423681.317649498,set1
85,906.9206631567299,4423433.598350417,set1
84,912.9192000673158,4424434.615209693,set1
85,909.6640274370209,4421850.14540218,set1
84,910.5740872962598,4414496.772452087,set1
84,903.9649054275918,4423130.694530794,set1
84,908.2333676228052,4418031.284849219,set1
84,914.5970369376621,4415124.478321071,set1
85,910.3984785892104,4420088.978202903,set1
85,912.2168155648419,4415566.7685628235,set1
84,912.3401668835435,4419602.757266177,set1
84,904.3668365653422,4420818.449966667,set1
84,910.9273709785156,4420266.099858531,set1
85,908.5512463805471,4422694.8865359565,set1
85,904.4075168815145,4418005.300885246,set1
85,908.7017469846263,4417185.820389445,set1
84,907.1873980976828,4420327.743285134,set1
85,907.9401558528457,4421206.641445476,set1
84,907.6747219716628,4425090.560819084,set1
85,906.5166321390841,4417637.467309941,set1
84,909.7064735522302,4420475.615504084,set1
84,911.0135990343774,4421679.444396043,set1
84,914.3445468468664,4419464.711734061,set1
84,907.9944085637691,4418096.264896099,set1
85,912.2568524469747,4417933.328456408,set1
85,908.5393447889811,4421493.556159225,set1
84,910.0318422588538,4420818.832069375,set1
85,910.2970049967754,4417289.421371804,set1
85,912.7319219461671,4424020.351707566,set1
85,907.0784543761176,4418338.392254341,set1
85,906.213610507399,4418564.678671093,set1
84,910.4270744866425,4421510.46072268,set1
84,909.2615669118438,4418761.202007942,set1
84,913.9142043032742,4419270.823309098,set1
84,908.5467534917289,4420527.891891345,set1
84,910.7702480044104,4420286.461865886,set1
85,910.1620620823217,4421246.034146065,set1
84,910.9276280484994,4418547.361629097,set1
85,908.876226719567,4422860.990774738,set1
85,913.0303548353764,4419230.192137578,set1
84,907.6864276235997,4420308.587452408,set1
84,909.6436377644266,4420625.0695547545,set1
84,909.8922752274873,4419899.475132958,set1
85,910.188545714302,4419941.633374358,set1
84,909.7546266369001,4420047.688735229,set1
85,909.6321213231801,4421374.536991933,set1
85,910.0446430963517,4420611.15231893,set1
85,910.484820566638,4419643.605034788,set1
84,909.5844140272283,4420000.365939122,set1
84,910.04943486619,4419464.878373884,set1
84,910.1783746901922,4419957.045382731,set1
84,910.0631848771706,4419927.210359625,set1
84,910.0,4420000.0,set1
86,910.0,4420000.0,set1
87,910.1490858538054,4419916.551045259,set1
87,909.7979992593098,4419637.870651603,set1
86,910.3263225659341,4420043.896471316,set1
86,910.3892991490463,4419541.586126658,set1
87,910.6426645641124,4419111.35802527,set1
87,909.4646523261363,4420458.561441392,set1
86,908.7975139381335,4420977.850307288,set1
86,909.0799597681636,4421031.984736052,set1
87,910.6439303531856,4421437.463260412,set1
86,909.4956261324327,4418411.33950203,set1
87,911.0243880780404,4420856.97618869,set1
86,910.6672587357052,4420211.437860191,set1
86,911.4885347727767,4419376.457207241,set1
86,907.7646254469304,4420005.821390619,set1
87,906.8137752697323,4419481.4153232565,set1
86,909.5693089132028,4418410.9294082215,set1
87,908.8525588609567,4418542.379686797,set1
87,906.5474963166753,4419372.169808456,set1
87,910.6895510615041,4418551.678221625,set1
87,908.3756774950257,4420196.972488082,set1
87,908.8509526318769,4419873.292224684,set1
86,914.7339789539452,4421655.264920641,set1
86,909.1746897588084,4418544.638563829,set1
86,912.7946543396959,4416574.023962939,set1
86,902.2841650410048,4423098.286227879,set1
87,912.1558253600952,4425670.982204258,set1
86,909.4324388443715,4422891.609910232,set1
87,913.4594195505067,4418931.297216306,set1
87,900.8160168804152,4420379.946878327,set1
87,912.6167339669843,4418693.763669088,set1
87,908.0198080627421,4417432.488246559,set1
86,912.7325927563644,4419018.147237302,set1
86,919.5863913398731,4413717.06569315,set1
87,901.7496751363936,4416180.167249113,set1
86,909.9150953221837,4421299.652822528,set1
87,907.2118847148654,4410273.038593545,set1
86,905.5984720979142,4417790.23808333,set1
86,911.5397657569989,4420504.868056506,set1
87,915.1789661179008,4413749.756016554,set1
87,914.1193536167618,4417621.380749288,set1
86,908.780387954744,4418818.1045603,set1
86,903.853914973581,4411127.524476009,set1
86,920.0998365090329,4430020.251626969,set1
86,914.3251020943717,4426983.910145446,set1
87,912.3699725799188,4413807.261695295,set1
86,915.8563242761442,4417548.840066837,set1
86,912.4916950115218,4422884.249014184,set1
86,915.022321618972,4419635.824878895,set1
86,906.197528524144,4416278.303063426,set1
87,911.3616589490931,4416578.228002292,set1
86,904.6807608938138,4431095.41838984,set1
86,909.3235184559728,4426460.254951549,set1
86,910.6061370979924,4418365.898177001,set1
86,914.5787144918637,4423928.58402931,set1
86,906.8801452097897,4422759.975774221,set1
87,907.3601485003984,4424581.4918520665,set1
86,910.9764846804603,4415046.921786338,set1
86,908.597907751575,4419413.493302633,set1
87,911.5030873702777,4422339.425203931,set1
87,905.234401832796,4423731.63736574,set1
87,897.6382936332534,4418830.734826133,set1
87,912.858285581778,4424310.429711185,set1
87,910.5524547206869,4422791.729444343,set1
87,909.4172198731573,4417648.3627083795,set1
86,908.1695066752184,4419682.503852576,set1
86,905.8242823064423,4421076.922247514,set1
87,905.0697675202821,4413538.073549423,set1
86,904.5842992812234,4420677.296901604,set1
87,910.8067086761787,4419007.998996864,set1
86,914.8636060002464,4422891.980127072,set1
86,911.9072902523218,4427500.263619308,set1
86,912.4422175980801,4418777.165510875,set1
86,904.403375099128,4426270.469017501,set1
87,910.5505770726537,4422408.294762312,set1
87,905.2594203631179,4416243.906797316,set1
86,910.3409955844572,4421119.331822106,set1
86,905.4109087199756,4419406.818448661,set1
86,909.9731926444641,4420869.327015969,set1
87,912.1901000694899,4420302.153963164,set1
87,908.0168829495976,4421169.34368633,set1
86,913.7079440592403,4417674.74179697,set1
86,911.7346084711975,4420317.2668778105,set1
86,908.9858353616495,4419464.164591991,set1
87,910.291924808982,4418848.600765606,set1
86,908.4850075610599,4421604.497706935,set1
86,908.7033130473986,4418736.406467216,set1
86,910.0198121211271,4421577.50370995,set1
87,908.9533479059928,4421320.387546596,set1
86,913.0421813287393,4419930.697103082,set1
86,907.2544259883658,4419669.180120627,set1
86,909.7419517502335,4418167.092803922,set1
86,909.5783216057621,4420019.297768149,set1
87,909.9929734991068,4418122.788348669,set1
87,909.5840408592878,4420269.941779914,set1
87,910.2564836150498,4419839.144158191,set1
86,910.2823748219529,4420668.178192393,set1
86,909.7475853632695,4419634.784409175,set1
87,909.9021418721665,4419492.260246256,set1
86,910.0,4420000.0,set1
89,910.0,4420000.0,set1
89,910.5344752704189,4416888.876004932,set1
89,909.2338978197474,4420067.376605425,set1
88,905.417349532066,4419695.121149068,set1
89,910.0,4420000.0,set1




78,890.0,4350000.0,set1
81,887.9605086257628,4349256.1449053865,set1
79,896.3617427512418,4346508.200557532,set1
79,884.8941928164361,4351755.565472751,set1
80,890.3192613485443,4353577.977182776,set1
80,885.8451584432489,4351482.5730346665,set1
79,891.8007452859207,4353562.028251589,set1
79,888.6013284350374,4348737.66647893,set1
78,890.3833965745945,4352432.888172667,set1
80,890.0,4350000.0,set1
82,890.0,4350000.0,set1
82,890.0200251977282,4350015.303014239,set1
82,889.9210002901273,4349901.976858172,set1
83,889.6625383958162,4349607.655659425,set1
83,890.0447017094917,4349891.2373845065,set1
82,890.2456596334517,4349529.511873616,set1
82,889.4942506964293,4350192.328005425,set1
82,890.5822267686614,4350497.850337773,set1
83,891.1024520470028,4350916.436599892,set1
83,890.5082159148469,4350907.056583755,set1
82,890.5301199094772,4349612.133166459,set1
83,889.5314814687331,4351135.414650429,set1
82,890.1114395322518,4349966.331536704,set1
82,890.6636073475855,4351386.607661669,set1
83,889.9020902694149,4348312.95496007,set1
82,892.1148906509658,4348169.544180349,set1
82,891.1970548524771,4350705.759111177,set1
83,890.5588499683206,4350447.372935721,set1
83,889.3476937895699,4350223.161238651,set1
83,891.7763915195094,4350896.839259239,set1
83,889.3401627380413,4349162.396281247,set1
83,890.9331478767809,4349545.098140816,set1
82,890.2877592660034,4349898.414077819,set1
82,887.0708737324044,4349339.369228828,set1
82,890.6701586914068,4349928.9197766865,set1
82,890.4781630224533,4351190.335591431,set1
83,891.348879186052,4346274.047349812,set1
82,888.6786037093962,4349342.587092512,set1
82,892.0165409671755,4350732.214249965,set1
82,894.0124630840801,4350285.447295909,set1
82,889.1843969035484,4349109.2424577605,set1
83,894.4122841510043,4350887.92536233,set1
82,886.1554070970033,4351382.705619502,set1
83,890.1483946153971,4347604.019077967,set1
83,889.0732417304537,4349955.468683633,set1
83,888.341875966608,4347981.018312782,set1
82,890.3398530917349,4349238.864592903,set1
83,890.2906634656148,4352969.193293899,set1
82,888.4936845952495,4351782.986282971,set1
83,888.5457010099643,4353695.991717418,set1
83,887.464085464028,4351862.041212693,set1
82,890.6970350239965,4350216.922365574,set1
83,888.8033390688547,4355112.21044769,set1
82,884.1544980552342,4353258.150766962,set1
83,886.9863263883816,4347603.710622989,set1
83,894.5045699513608,4351701.484710531,set1
83,892.8372937133449,4345851.278033159,set1
83,888.9542792900111,4355959.407172186,set1
83,884.815038473212,4345304.2851731945,set1
82,883.5391129021432,4356965.592925135,set1
82,890.4403274529641,4347732.939004186,set1
83,892.7655816233478,4348696.473236122,set1
82,889.4684102711144,4352406.422250991,set1
82,891.0832939829578,4348248.918580253,set1
82,892.147803543822,4352604.4081517365,set1
82,892.7488530254764,4348789.958632307,set1
82,890.1972928464237,4345847.907086376,set1
82,885.4902096665614,4349268.255950611,set1
82,885.7494960817784,4339689.588477075,set1
82,881.2824894344714,4345923.970820591,set1
83,891.7368290098757,4344463.789553345,set1
83,894.3839398400673,4342191.449118162,set1
83,902.9777826114675,4352118.515297926,set1
83,888.1549310199689,4353295.486380909,set1
82,891.9099510058937,4350091.680834729,set1
82,888.892574397753,4351318.8066964485,set1
83,892.0296168089294,4350898.030403449,set1
83,890.30520956813,4348792.96672986,set1
82,899.0934269047557,4349217.218023099,set1
82,887.7505863151765,4354711.131776951,set1
82,885.1604923731151,4345258.994919974,set1
83,889.2626150118303,4343705.590026864,set1
83,891.5801865023328,4353344.4987720335,set1
82,891.7506607108743,4345434.536050634,set1
82,893.9209689394845,4352436.726025859,set1
83,890.1037108466322,4356622.8928155005,set1
83,895.6500408695653,4345470.044469674,set1
82,887.5941334272385,4355025.616187441,set1
83,892.075400720071,4348030.108238785,set1
83,886.1194043094381,4350288.648013493,set1
83,891.3627307688929,4351978.251311905,set1
82,889.0491398214484,4348587.303419258,set1
83,889.0392298688316,4346505.613778955,set1
83,886.0334567960216,4339575.582811176,set1
82,889.3599222147301,4350259.215719152,set1
82,885.017479982954,4350077.521379046,set1
82,884.684224090754,4341765.537180461,set1
83,895.5037723466049,4352079.172788707,set1
82,896.1188420696986,4348953.193728762,set1
83,885.2306303352228,4355822.543474712,set1
82,888.4709966618705,4347026.5958383875,set1
83,885.2403316637226,4354615.313281259,set1
82,881.5782115657939,4346982.537023639,set1
83,893.2797186409141,4345104.178408739,set1
83,894.2506275678982,4348230.349520385,set1
83,895.370574332481,4338740.192652256,set1
83,886.263505779968,4346053.51778411,set1
83,894.8721254578772,4344450.904893464,set1
83,888.1120301762104,4346486.871591435,set1
83,881.1239521120448,4344007.12230577,set1
83,887.8223381077867,4350703.89007543,set1
83,896.5338412090263,4356304.698238968,set1
82,896.3440485241692,4346427.291020984,set1
82,890.7912300733946,4345744.016017892,set1
82,886.700053526693,4346630.72592187,set1
83,880.6255358059229,4347427.920204927,set1
83,880.0305780373703,4343130.117402954,set1
83,897.2785241346015,4361514.918756177,set1
82,887.4636516539701,4346483.049189108,set1
83,879.5724491823644,4345662.719767476,set1
83,898.907962829903,4346724.577136075,set1
83,895.1149368194169,4350674.209233518,set1
83,889.0807387519925,4348270.419330025,set1
82,887.9740122277457,4349288.422526712,set1
82,890.0782240920765,4348322.597867581,set1
83,891.3175992323099,4350973.030043196,set1
82,888.2134868922448,4350253.025589073,set1
82,886.749238376735,4349129.78538696,set1
83,898.9641315493323,4355647.706955442,set1
82,888.8909988914687,4349158.253563442,set1
83,895.9675284130755,4356984.437484898,set1
83,884.2978077320635,4340024.281270526,set1
83,890.0768681313942,4352534.076971212,set1
82,893.8572426279353,4355820.932333468,set1
83,887.1397047894476,4344631.370755952,set1
83,883.2896069998175,4341814.667293149,set1
82,887.1022121709005,4344133.317003779,set1
82,884.9279825286278,4348357.118244031,set1
83,887.2694037567206,4350224.990796029,set1
82,882.2331254065879,4350709.182571595,set1
83,886.0097505565459,4349110.318370139,set1
82,888.5615030362881,4349974.611758314,set1
82,893.1923549574077,4350491.902525001,set1
83,894.6159929946375,4351809.470201027,set1
83,888.869441016165,4355698.7504146565,set1
82,893.8427471812431,4350957.042441522,set1
83,892.9156855846578,4346127.7244859105,set1
83,887.0324708189208,4349667.659394382,set1
83,885.0399721563475,4353628.179760814,set1
83,886.0259413251396,4349641.968053515,set1
83,892.3574757891951,4349392.165683414,set1
82,894.0513329483757,4352535.877500008,set1
82,896.7685944652596,4349060.373238507,set1
83,900.3021645050192,4355810.281943652,set1
82,891.3617913467289,4349948.838384137,set1
