CNN,PDP,Area,Label
80,892.7582712959291,4391686.342664651,set1
78,898.1230731332306,4396012.741491396,set1
80,896.8582943890739,4383884.257542865,set1
81,900.4516026390115,4389754.265779594,set1
81,903.8963203329329,4379333.481434901,set1
81,896.4587242101617,4388578.56027004,set1
80,904.0425639380676,4389293.838736983,set1
80,894.4697769794442,4390870.13354064,set1
80,900.3576150580834,4386847.839778252,set1
81,896.8807843715254,4385779.782502936,set1
81,898.8401524918972,4386690.719323514,set1
81,898.9735983359221,4389582.598936047,set1
81,900.1928420459078,4390959.423847589,set1
79,893.8598922698268,4390223.226933057,set1
78,892.3642846920696,4387805.816518318,set1
78,904.8330542334506,4394623.372745348,set1
81,905.4910442256959,4390043.935278524,set1
80,899.5371540424588,4391800.526864652,set1
81,897.1532807243353,4387506.169010094,set1
79,906.7236099413287,4390172.4474880295,set1
81,908.1609705110109,4395873.005530973,set1
78,900.3800844292444,4388238.866896854,set1
80,891.4138190645946,4386545.489967419,set1
80,903.6682246261922,4386604.9555798955,set1
81,893.9994288729858,4384997.265047051,set1
80,897.7845130618252,4390084.842633405,set1
81,899.3418833926374,4383226.284502241,set1
79,903.6200484365678,4392190.524520719,set1
81,888.3973528430691,4384204.121057323,set1
81,896.7467981071323,4394745.903370927,set1
80,899.6275010980421,4397902.602749851,set1
82,900.0,4390000.0,set1
82,900.0218899185645,4389992.676205733,set1
82,900.0119516849454,4389968.96836919,set1
82,900.0846337210662,4390043.074425642,set1
82,899.90311045042,4389963.558475858,set1
82,900.0383233057255,4390038.114860903,set1
82,900.082983625014,4390167.741187767,set1
82,899.9258659186919,4390228.857894793,set1
82,900.0076613228814,4389897.823478934,set1
82,900.3470148759641,4390138.227376445,set1
82,899.8808972992567,4390229.654499401,set1
82,899.912724306449,4389984.421099822,set1
82,900.0176848469121,4389772.897817853,set1
82,900.4762810333474,4390136.608074075,set1
82,900.0050151961909,4390421.885548774,set1
82,900.0360321868196,4390344.519235991,set1
82,900.1394402902814,4390043.68180462,set1
82,900.1487834657343,4390155.04026318,set1
82,899.9382838448317,4389935.589432454,set1
82,899.9619635372235,4389974.443422278,set1
82,899.9196396027825,4390106.67108648,set1
82,900.0560643258408,4390139.413946378,set1
82,899.9861331616193,4390194.154276404,set1
82,899.825111004,4390301.952063333,set1
82,900.2897289489226,4390069.549983311,set1
82,900.8160801717963,4389460.078014934,set1
82,899.7692624580625,4390185.810988935,set1
82,899.5494730014995,4390658.206097961,set1
82,899.43365804474,4390212.241398106,set1
82,899.4879739610288,4390608.615757334,set1
82,899.8596106585121,4390952.095729081,set1
82,900.3398389628733,4390390.994492392,set1
82,899.4534813940282,4390017.9874938475,set1
82,899.5352371241058,4389450.632343254,set1
82,899.3641568727505,4389575.132599661,set1
82,899.500415161488,4389510.800972311,set1
82,900.4403426703802,4390112.630973602,set1
82,900.5024284849507,4390490.169402991,set1
82,899.709989418077,4390363.74940206,set1
82,899.605878375205,4390182.178177903,set1
82,900.0812660603542,4389398.065204475,set1
82,900.3647231047613,4390195.336065904,set1
82,899.9799415241328,4389767.650693525,set1
82,899.3601499057398,4389818.188070324,set1
82,900.6655007145829,4391534.193421377,set1
82,900.0324776219695,4389192.902654292,set1
82,900.1058670167861,4388621.363401422,set1
82,900.9098569364804,4389149.189342668,set1
82,901.2347024836331,4390436.3227180615,set1
82,900.612629791934,4390510.195701245,set1
82,900.401305873404,4390446.39030758,set1
82,900.605526371995,4390354.132613261,set1
82,900.5803915670796,4389854.287112663,set1
82,900.9029251125249,4391108.754883566,set1
82,900.6793399006112,4390313.819610842,set1
82,899.5567830363718,4388500.402054317,set1
82,899.0534866423144,4388630.154336048,set1
82,899.9465705145666,4390322.890245162,set1
82,900.0590993893629,4389224.576820866,set1
82,900.3974136201788,4389489.663809863,set1
82,899.4386881542633,4389207.445744253,set1
82,899.7341706107095,4389007.125951982,set1
82,899.6866335430469,4389357.502351322,set1
82,900.8618093379818,4390181.973054141,set1
82,899.4552383717293,4389020.674090437,set1
82,900.4108234946463,4389323.431111063,set1
82,898.8199062737651,4390030.241945933,set1
82,899.1534617077576,4388375.652648728,set1
82,899.8882758705735,4389370.132602689,set1
82,900.0283735674086,4390350.038701799,set1
82,899.5787232151351,4389711.076251487,set1
82,900.2967401937966,4389547.497743529,set1
82,899.3768316269736,4389297.9333405895,set1
82,900.4355014420231,4391401.821658106,set1
82,898.9345568536896,4390864.209309803,set1
82,902.565426839272,4392153.778726594,set1
82,899.1865390032445,4388913.957077568,set1
82,900.4283854611958,4388786.112301452,set1
82,899.0855740581173,4390401.031039663,set1
82,901.3671216937183,4391740.623236887,set1
82,900.7116919316653,4387305.331362875,set1
82,900.3186313742589,4389201.490571616,set1
82,899.7772994007568,4389564.255556111,set1
82,900.6319735002527,4388065.798327736,set1
82,898.7527353310151,4390103.512916929,set1
82,898.9021577936066,4391827.939243579,set1
82,896.1459544683689,4390193.023904135,set1
82,897.6804235908512,4390209.297211303,set1
82,901.3867105727173,4387794.452792821,set1
82,898.4715994918412,4391127.094510152,set1
82,897.5908558292783,4389345.479361631,set1
82,899.9576238554251,4390236.413361311,set1
82,898.924512269064,4389436.530503443,set1
82,902.5740636597478,4388938.778979883,set1
82,899.4061828944868,4391697.433826474,set1
82,898.6331018079637,4391402.488051261,set1
82,901.0749014291016,4390959.784416747,set1
82,898.1947580341673,4389714.174760087,set1
82,901.2852667712411,4390921.276986381,set1
82,902.5199323036915,4389883.850990184,set1
82,899.7697111749986,4389487.067734165,set1
82,900.6655447788439,4390521.304909792,set1
82,901.6282662421154,4389301.481231248,set1
82,901.8639106802004,4390434.4453585455,set1
82,902.3258058544822,4390510.368473482,set1
82,899.1631812922535,4390706.456039724,set1
82,900.7269329872645,4386895.031119254,set1
82,897.2098485280115,4390747.583465879,set1
82,900.9299940635404,4389523.650806456,set1
82,899.9609727989571,4391587.275407651,set1
82,900.168078118832,4389400.187858291,set1
82,902.4822127548323,4393538.519469533,set1
82,898.596874483113,4389597.564208338,set1
82,897.4155005226951,4392085.253045182,set1
82,901.9997990296597,4389027.611754843,set1
82,900.1773628473669,4388015.119945957,set1
82,901.3121374982736,4389217.616040423,set1
82,901.6482393341923,4390585.0945407,set1
82,903.9244827498023,4390702.339443,set1
82,900.3325566075786,4390820.168358677,set1
82,898.2945936944001,4390047.69161492,set1
82,899.4990435111935,4387845.731391332,set1
82,896.6883282055346,4388014.9065871285,set1
82,897.9848322677389,4387624.906600873,set1
82,896.8657475450981,4387947.405280837,set1
82,900.817557588858,4392234.470805593,set1
82,898.6119831261414,4389075.603893165,set1
82,902.7324262229253,4390324.421369082,set1
82,901.9327030188191,4390796.572461885,set1
82,900.5585645244956,4393663.661268487,set1
82,897.6326303167193,4391618.871515983,set1
82,901.6045907730191,4390997.601179478,set1
82,901.9516669425036,4384285.956701758,set1
82,902.706624345727,4389860.40585942,set1
82,900.8863621701802,4389688.856688001,set1
82,900.2872930693497,4391525.582934917,set1
82,900.9068673231072,4391585.857138588,set1
82,902.9424915876779,4389797.536843291,set1
82,900.1699745203254,4390348.01326766,set1
82,900.4646180320208,4389077.3393849945,set1
82,901.0627615499175,4391526.051142629,set1
82,897.53619122895,4384702.716432424,set1
82,900.829057453316,4393001.451626784,set1
82,896.1483538325111,4391137.4788243,set1
82,900.4977914506183,4388776.953200756,set1
82,900.3623026975209,4389153.354990146,set1
82,899.4209786217207,4390714.166776271,set1
82,902.759916191676,4389909.9358324185,set1
82,894.9965873172998,4394111.22439135,set1
82,902.9215078385981,4390035.899073571,set1
82,905.2277918202824,4390511.057151905,set1
82,896.4644099090466,4385546.52362551,set1
82,899.5663069214112,4396231.463522602,set1
82,900.5790847693595,4391064.433081217,set1
82,899.1816913735638,4388227.534890827,set1
82,902.1780526195846,4390531.269644585,set1
82,903.4229283529295,4388122.878263883,set1
82,901.4305438124642,4388430.922901427,set1
82,898.5575404403867,4390239.559715063,set1
82,905.9304861662434,4385603.52172048,set1
82,896.2604672623437,4390318.463324628,set1
82,902.8965567986844,4385597.667878385,set1
82,903.8848835183185,4389905.701242755,set1
82,899.2258948416954,4390669.13233067,set1
82,895.795178195085,4391382.295322663,set1
82,909.7495164311414,4388938.955192752,set1
82,897.6818593466143,4387178.9256031215,set1
82,897.816527453501,4391315.223581577,set1
82,899.105958880891,4388550.266192995,set1
82,899.6924899067786,4390950.547307551,set1
82,894.0275641217498,4391381.272317998,set1
82,894.3158725550929,4390932.467992708,set1
82,899.6959032443569,4385442.9810330225,set1
82,899.345891079829,4390087.405457472,set1
82,898.0038650932954,4393158.322170402,set1
82,896.7321036257412,4389844.417926245,set1
82,895.2264520437963,4391387.819920092,set1
82,895.8939676166623,4398174.60775956,set1
82,894.166805602218,4394236.875542003,set1
82,893.9966618264442,4388543.410886853,set1
82,899.9668144271444,4389166.401015496,set1
82,904.5762267075725,4384782.700747719,set1
82,900.0414454972718,4392738.305536943,set1
82,902.6108947032426,4391990.840902188,set1
82,898.4829962452402,4389995.823510965,set1
82,901.9952512772184,4391068.99382392,set1
82,899.1008755900951,4396318.224911522,set1
82,899.0241995874869,4390775.985091703,set1
82,899.7914142749021,4391831.020222475,set1
82,897.8332079830587,4386690.447078599,set1
82,903.6596547971603,4393668.682844701,set1
82,896.5101510110601,4385177.020959478,set1
82,900.5739772777819,4386905.5090546245,set1
82,892.212019998054,4387284.084234291,set1
82,894.5685763463566,4393897.863564126,set1
82,905.9200817270695,4386645.579815228,set1
82,907.344905173261,4392341.564689974,set1
82,895.6292880567323,4391859.19428222,set1
82,897.610332988302,4390691.643152523,set1
82,896.8877628133407,4387954.19563644,set1
82,896.2180905525752,4388198.1449884,set1
82,898.4037780853777,4383305.828152676,set1
82,901.9416791608032,4386516.238628642,set1
82,899.934422316013,4387514.2776283445,set1
82,898.7096649499772,4391020.663537536,set1
82,899.9570022969689,4383973.1330154855,set1
82,903.5665556390486,4391797.370514237,set1
82,894.0302469005045,4394880.703837193,set1
82,906.0371305812955,4387671.598758941,set1
82,899.7470362965465,4394503.477826809,set1
82,900.5150343374895,4391506.021013778,set1
82,898.674816254449,4388486.286977318,set1
82,901.7801819226004,4392614.015497661,set1
82,899.5052795199933,4389717.087074054,set1
82,900.5802971648963,4387127.111898636,set1
82,899.4349204025648,4391067.506443751,set1
82,901.5471917573963,4383765.440372555,set1
82,899.6863770567954,4392078.648191686,set1
82,896.8041756246973,4398417.869271855,set1
82,902.4754475890753,4394773.119619588,set1
82,902.0363140268081,4393752.788006705,set1
82,897.7939566747124,4390541.55448238,set1
82,897.7553523005731,4386288.210100205,set1
82,899.0100359092556,4393213.47900587,set1
82,903.6788030299228,4390317.816425556,set1
82,899.7246905434074,4391529.12293023,set1
82,895.0459120090788,4389733.933448556,set1
82,901.6216924136453,4387316.386237345,set1
82,900.4025744650868,4393643.539915404,set1
82,898.7846206983695,4386035.30658423,set1
82,898.7323768594546,4394478.279574938,set1
82,902.3115856603707,4387559.896159521,set1
82,893.7940613583839,4395724.777477442,set1
82,905.2983507305172,4394886.045431883,set1
82,901.488664602706,4388514.517315911,set1
82,899.7413599654241,4390990.7804767545,set1
82,904.7637189535652,4391565.288157613,set1
82,901.8731531123882,4397461.12591837,set1
82,899.7958672818405,4392296.655010214,set1
82,901.7109519655436,4396373.300696309,set1
82,894.8127841954815,4390966.447267502,set1
82,903.1361461567975,4390679.688039689,set1
82,905.1369771335849,4381181.382145892,set1
82,904.9811050771789,4393119.331011074,set1
82,904.4388770972357,4392263.163095837,set1
82,898.9641700422716,4392092.079824145,set1
82,898.1588252139547,4382388.003406231,set1
82,895.7821602782182,4383386.510325554,set1
82,898.0666771965757,4390091.017144472,set1
82,900.0524874603282,4385717.627402229,set1
82,894.3626365027307,4393092.933075252,set1
82,893.2123816894925,4389360.4123756355,set1
82,910.0875841052132,4385736.698313265,set1
82,904.0028208518572,4388760.774107177,set1
82,896.7588132613834,4393931.779206921,set1
82,900.422373287091,4388283.770447334,set1
82,897.3555871529558,4389365.896217127,set1
82,898.264584780445,4392156.291754717,set1
82,897.0485545656684,4385785.00542353,set1
82,903.9246171370478,4387266.287803786,set1
82,907.8203891080202,4386346.552747272,set1
82,897.5414140143412,4393031.111901757,set1
82,901.7015940321774,4397939.47407314,set1
82,898.5866223554572,4395117.255579757,set1
82,892.8193560400151,4398119.09423086,set1
82,908.111163997722,4393178.6044063615,set1
82,898.2598648325411,4393198.2921276195,set1
82,902.5745679390576,4383137.557544589,set1
82,898.9518424210765,4394737.754928454,set1
82,904.4600060693405,4388592.228897993,set1
82,900.4608774737242,4400172.300087374,set1
82,909.4606178616784,4389627.103063676,set1
82,900.4488171516451,4397299.502056196,set1
82,903.7541041279009,4391774.423892135,set1
82,899.8162049077127,4394303.827328631,set1
82,904.0268764070452,4389000.146988833,set1
82,899.7898029329103,4395375.098683391,set1
82,898.752994365534,4386859.372294305,set1
82,911.4264493173705,4391646.153777555,set1
82,904.7089588715265,4394486.259000268,set1
82,897.8136131984638,4397705.764595001,set1
82,907.5028694940291,4388297.128495506,set1
82,900.2408035546649,4387346.377967502,set1
82,899.6035642966211,4387235.254227336,set1
82,904.5156576679123,4382269.536070556,set1
82,900.8777643043334,4390742.564842386,set1
82,897.456996502476,4397839.052276502,set1
82,905.6789553705601,4399423.32023588,set1
82,904.776171700094,4385476.278248943,set1
82,897.8074225764539,4382854.807049302,set1
82,900.0115918702145,4389746.4753554445,set1
82,904.8083255671785,4392998.941003757,set1
82,898.7000789803633,4389151.689132931,set1
82,910.6682329043861,4378018.522804577,set1
82,903.3399377418494,4387277.957102729,set1
82,905.4130767583564,4388858.08075739,set1
82,903.1210960708154,4378337.1852336135,set1
82,910.8310047908504,4394570.358069104,set1
82,912.3849480309182,4386748.134221815,set1
82,900.6611559756484,4379095.796794108,set1
85,900.0,4390000.0,set1
84,900.0073398798634,4390018.101897904,set1
84,900.0707477532403,4389914.971084207,set1
85,899.8964737482785,4390018.158430362,set1
84,900.0625530912246,4389979.161986281,set1
84,899.751333082617,4389657.903732926,set1
85,899.7623926676877,4390380.68849512,set1
85,899.5162443905521,4390431.322740997,set1
85,900.5412953273072,4389715.674083374,set1
84,899.6162589082088,4390168.106830898,set1
85,899.7638868963563,4390188.971836501,set1
85,899.7903743488332,4390147.875686461,set1
85,900.9065006333831,4389925.261003014,set1
84,899.5374859565603,4389538.7671306785,set1
84,900.4530592320019,4389471.021436416,set1
84,899.6554309081921,4389034.646199241,set1
84,901.0735613191152,4390324.9472694285,set1
85,900.1884042968865,4390629.691590229,set1
85,899.8843408891224,4390367.613035221,set1
85,902.6147642909474,4390298.399726783,set1
85,899.456008306494,4390878.45703557,set1
84,899.4992056439687,4388941.385394305,set1
85,900.8196982376315,4388847.127586257,set1
85,900.0212728482971,4390595.841014175,set1
85,899.8647539006527,4389628.022461788,set1
85,898.4447258330365,4391649.815207542,set1
84,902.3134748843867,4391128.560846369,set1
85,899.8816105873017,4390069.2688134955,set1
85,899.2720454571222,4390088.953177215,set1
85,899.7572530501278,4389184.959602672,set1
84,900.7946372945397,4389667.786923309,set1
84,901.0578706079928,4389585.516105339,set1
85,897.6138181466819,4389198.252637347,set1
85,898.4933424671016,4390997.463441106,set1
85,898.8961656094599,4392294.533563256,set1
84,898.6267689953796,4391493.927135861,set1
85,899.7723484326143,4390232.558896721,set1
85,899.3450133395309,4388745.7214578735,set1
85,898.6994306665856,4391631.398740381,set1
85,903.1526018847608,4388251.407493434,set1
85,902.3129972121267,4388836.089647019,set1
84,897.8683841876793,4385964.638863681,set1
84,898.9205677212008,4387043.01483778,set1
85,902.5475497260843,4391792.6073215855,set1
85,900.031551324732,4390833.484390679,set1
85,900.1229388706205,4390071.073752587,set1
85,900.6989822509387,4388745.213634094,set1
85,904.9515039177411,4390154.268804404,set1
84,901.3396965542194,4392823.695224548,set1
84,903.3728200602956,4388857.107866623,set1
84,901.807745832254,4389399.362887586,set1
85,898.0022899999028,4393252.415320014,set1
85,908.6159771479735,4392580.386990979,set1
85,901.6848482963595,4385802.832075243,set1
84,903.1160571737059,4391322.128929312,set1
84,899.0381724839307,4389047.25854043,set1
84,901.2296388635294,4386017.016673545,set1
84,896.9517637206783,4387394.897859791,set1
84,897.1815840613932,4389365.698186041,set1
85,896.4543222931362,4392738.4014802715,set1
85,900.728021717662,4389006.771269611,set1
85,901.8783168344505,4385708.1331311045,set1
84,903.5175287186502,4394262.510794573,set1
84,901.1324392148138,4395994.52501321,set1
84,899.7481550694201,4388629.75599277,set1
85,892.7763761020489,4380546.861163692,set1
85,900.0699705263152,4389409.779610193,set1
84,900.3744289447479,4387838.381186994,set1
85,896.6941265930468,4395277.151585693,set1
85,900.8248400087575,4384307.329552942,set1
84,901.0554397410853,4390955.104985725,set1
84,905.9318748057052,4387883.671009638,set1
84,900.4918241448015,4387888.1239154395,set1
85,896.3818826124708,4381530.670486617,set1
84,898.1762133129232,4385926.884107379,set1
84,903.5184974705226,4395023.495653393,set1
85,902.1185111705373,4392704.811555512,set1
84,904.0073470808153,4394890.922504929,set1
84,896.5152803745348,4384453.1849846225,set1
85,889.728281570466,4389362.1249779975,set1
85,897.8728949725041,4390491.894672288,set1
84,895.4949966672829,4388095.53827012,set1
84,902.4392445925135,4393333.338093632,set1
85,899.6197065772459,4383408.416845375,set1
85,897.2952992087827,4390555.994386932,set1
84,901.675974078524,4397864.122254047,set1
84,894.6595097937352,4389890.00518601,set1
85,889.66877233946,4384303.987514852,set1
84,902.709508550308,4387965.6229277,set1
84,896.9672684686136,4393524.540919904,set1
84,898.1051316301583,4390634.63474481,set1
85,898.5832305602066,4390890.368221459,set1
85,901.2473948100488,4397189.861027444,set1
84,898.204179223086,4387964.644577528,set1
85,899.2339106593823,4390080.742858636,set1
85,906.0353132384714,4396338.107532394,set1
85,899.5343356237266,4392377.158880831,set1
84,898.6217305282919,4388592.449583779,set1
84,895.1292445777285,4398143.18555061,set1
84,896.1155006200028,4393961.90203727,set1
86,900.0,4390000.0,set1
86,900.053966287089,4389929.348005146,set1
87,900.0160425984143,4390021.163129109,set1
86,899.8198866895143,4389908.595864889,set1
86,899.9650708255932,4389909.383672516,set1
87,900.0892775517821,4389982.891950736,set1
87,900.3461249674292,4389610.555871598,set1
87,899.5254136670378,4390074.877055495,set1
87,899.8615429219593,4389497.968078032,set1
86,899.788889671713,4389855.931140964,set1
86,900.1275196859515,4390141.2695092615,set1
87,899.6055728336273,4390504.436702452,set1
87,900.0588974525992,4390749.7359490795,set1
86,900.9015954216926,4389424.947362339,set1
87,900.498595927438,4390515.130282817,set1
87,898.3472014641974,4388605.726001108,set1
87,899.5357266207931,4390192.77969403,set1
86,901.1060153697005,4390409.890368001,set1
87,900.5735452100686,4389285.039600919,set1
86,899.4203074927964,4390506.614267576,set1
87,901.3342466865392,4389068.685031869,set1
86,900.6167878018186,4390089.3651847895,set1
87,898.7169573958001,4389630.939889528,set1
86,901.5896907457394,4388488.991133603,set1
87,900.8692047155607,4387552.173932361,set1
86,899.587818747455,4390997.194556898,set1
86,900.1074428181176,4388747.818648869,set1
86,899.5821801992927,4389745.698515658,set1
87,898.5197219228843,4387584.016842774,set1
87,901.1441537793854,4389983.1381878285,set1
87,901.4921308772161,4388736.547909973,set1
87,900.5766642056707,4390562.716872099,set1
86,899.9724883158927,4390864.590719145,set1
86,902.5417135128146,4391873.823415913,set1
86,900.841569690347,4390584.868353581,set1
86,900.551851323636,4392761.605866486,set1
87,899.1712980370089,4389461.622939271,set1
86,898.2898396311256,4389356.479403058,set1
86,901.6326706204694,4386516.217047166,set1
87,902.318731608478,4391540.616117695,set1
86,900.8641822189003,4388882.177716337,set1
87,902.4210239417414,4389861.778677695,set1
86,899.5838690883439,4392420.544801222,set1
86,904.9441937200711,4388397.802672359,set1
86,898.4042974430172,4389613.67709367,set1
86,896.9150193885708,4391562.541814221,set1
87,897.8602513520414,4393562.032626621,set1
86,904.8114327754582,4392478.700022324,set1
86,898.0848289772064,4391348.513069807,set1
86,896.9581967205256,4391043.505445055,set1
87,901.5792889560933,4385636.632045932,set1
87,898.6733965815156,4389245.9566503335,set1
87,902.1266212851472,4386945.580146074,set1
87,896.1783605832642,4386565.865452772,set1
87,893.4182572139839,4390765.153307866,set1
87,906.4216496015074,4386128.230182571,set1
86,897.6012419455003,4392809.694468477,set1
86,900.7949457560147,4385808.953253855,set1
86,897.9357750811059,4389040.235863008,set1
87,900.9138727962986,4392717.078137432,set1
86,901.5520099959604,4391249.968146945,set1
87,899.0737844266079,4385832.0093531925,set1
86,898.4207147795328,4390415.291363971,set1
86,900.865001568225,4396086.988888895,set1
87,902.2006379969673,4390924.88770343,set1
86,895.4106452597233,4388238.084608626,set1
87,905.6163586216092,4384602.811678508,set1
87,902.136129849742,4393067.994337267,set1
86,893.5104788639438,4393185.38221515,set1
86,907.8403464115437,4394606.0985018825,set1
86,905.2607663483765,4394839.395508355,set1
87,897.8139038100809,4392963.672401738,set1
87,889.9792351008699,4385110.9269528175,set1
87,896.5560536719103,4389914.863418564,set1
86,899.0081835191501,4393952.311730391,set1
86,899.960368060041,4385975.138416004,set1
87,898.1104147292391,4391620.96505842,set1
87,903.1397459764462,4389869.989857017,set1
87,898.4188306740183,4392661.362911173,set1
86,905.3227485900497,4388509.049849751,set1
86,896.1401710689573,4387269.925798428,set1
86,898.715949273989,4392098.031133312,set1
87,904.7023192224415,4388357.977404944,set1
86,894.8267293192988,4390896.336561896,set1
86,908.3921071856887,4386045.377812331,set1
87,900.7595960554607,4391861.0294082,set1
86,903.157702324291,4388878.50859773,set1
86,899.299968635582,4392146.880848651,set1
87,896.5586278169295,4387195.758937753,set1
87,897.4089772024591,4386654.213307028,set1
86,909.5023809300551,4392496.363277592,set1
87,898.1957300520692,4389724.6568657,set1
87,900.2530286450084,4395763.139867849,set1
87,901.8616328831378,4388441.4106097,set1
86,900.6618464482231,4389078.873787902,set1
86,903.1237018976502,4397315.127651579,set1
86,888.9512366157634,4394323.741935172,set1
87,892.1147406347266,4398283.700046218,set1
87,902.9754174081487,4378881.52320377,set1
86,897.963983057284,4393106.605677331,set1
89,900.0,4390000.0,set1
88,899.8753527164262,4390013.762675459,set1
89,899.8183842210525,4389830.803216464,set1
88,899.6738806618233,4389622.009796568,set1
88,900.5521587138154,4390023.704563475,set1
88,900.4360737051312,4390033.370379136,set1
88,900.5638453545396,4390493.349785682,set1
89,899.2715061259089,4389399.320581721,set1
89,898.9531161930765,4391135.319810103,set1
89,899.4662690366398,4389964.940960999,set1
88,898.7754032197525,4391404.401633699,set1
88,899.1674618260536,4391478.001617828,set1
89,899.7591302918901,4389641.138984872,set1
88,899.2247859962802,4390254.292888592,set1
89,901.1715966022664,4384634.844243452,set1
88,901.9151047408759,4390619.089483409,set1
89,901.3006574803046,4388916.464779378,set1
89,900.4250904558229,4389092.2088121995,set1
88,901.3579507950743,4391240.597202856,set1
89,901.7322021490785,4388249.740657321,set1
89,900.2254721098066,4388194.572730024,set1
89,897.0135163314692,4390446.391000549,set1
89,897.9186545534787,4391938.904361814,set1
88,898.0122995454304,4387829.744038179,set1
88,901.0830943573335,4389978.985077574,set1
88,903.1348121257358,4387504.583096102,set1
89,899.6949975072099,4394416.322158974,set1
89,896.6304399417236,4390968.7313145315,set1
88,899.4705768576516,4388411.4211949045,set1
89,900.604846624133,4386322.3002419965,set1
88,900.3508712795085,4390679.661069148,set1
89,901.0818654754215,4391721.0104235215,set1
89,898.3020870000221,4385054.040425473,set1
89,902.5778381564769,4390438.505149866,set1
88,897.1208754950629,4391525.1098317485,set1
89,902.5046695342439,4383446.058788301,set1
88,895.4955563796265,4388947.022144298,set1
88,890.129754260038,4387832.529125729,set1
88,893.7857452125116,4389916.170937022,set1
88,900.9862923494337,4390052.752256319,set1
88,901.0741676485885,4398589.745518356,set1
89,907.5787222484397,4396721.811962778,set1
88,903.0857864615285,4390757.261621872,set1
88,894.5278909486684,4391254.687003434,set1
89,895.9713462738042,4387149.5160504505,set1
89,902.1847746136351,4392486.0087001845,set1
89,908.3401327343134,4386460.21887237,set1
88,893.1435472219842,4389197.609224562,set1
88,906.8157240047967,4383773.342411111,set1
89,897.133636046736,4384836.775553174,set1







81,850.0,4340000.0,set1
80,850.0151171937202,4340029.296811613,set1
81,850.0128626030379,4340127.916625253,set1
78,849.9327642240295,4339953.445546852,set1
79,849.9855089220947,4340053.270833524,set1
78,849.8787320489491,4339955.372883206,set1
81,850.0893542392942,4340176.833520345,set1
78,849.9255325056879,4339123.583174814,set1
80,849.8898852563628,4339820.216440495,set1
79,849.8881942249471,4339950.988975887,set1
79,849.8034110982203,4339667.40076068,set1
78,849.7842291163785,4339844.058360298,set1
81,849.9578435801261,4339627.717867006,set1
81,849.9413648422122,4341296.922755632,set1
78,850.2204386296069,4339367.462595381,set1
79,849.6808036265365,4340525.729556301,set1
80,849.75411606068,4340404.262029494,set1
