CNN,PDP,Area,Label
83,880.9388269153741,4350928.997805209,set1
82,879.9736055723997,4352564.222741963,set1
83,879.2562987762893,4348772.146190161,set1
82,881.2193314042328,4350099.5464795,set1
82,879.5084715452572,4348670.020436934,set1
82,879.976859382085,4347307.860952616,set1
83,880.6474076069301,4349999.270395223,set1
83,880.9258497772289,4350155.423186509,set1
83,878.147056543643,4348374.045272681,set1
82,880.0982491176626,4350295.167531153,set1
83,879.9562369584611,4349509.06207784,set1
83,880.7073821721782,4352835.613703342,set1
82,878.5582978751787,4349440.462648839,set1
83,879.9212918580278,4350200.627583883,set1
82,879.2633582655508,4349526.515054742,set1
83,878.5266680282026,4349233.450647064,set1
83,879.6928802352111,4349012.139756981,set1
82,879.7813723307105,4350630.057933676,set1
83,880.7185879020268,4350939.1714733485,set1
83,881.6580238856033,4348211.408759901,set1
82,881.1008418531663,4346440.550848417,set1
82,879.4966946724995,4351364.188545907,set1
83,878.0912808389231,4348547.315889441,set1
83,879.9974361671902,4348196.403589042,set1
83,879.4426703352025,4350528.726786415,set1
83,879.6296999993408,4348697.313343762,set1
82,877.9813601923146,4351130.00948598,set1
83,876.9107978059766,4350472.595836668,set1
83,878.8914601940531,4346443.632438039,set1
83,880.0920142114151,4347664.318828258,set1
83,878.4798707871001,4348656.61702572,set1
83,881.5295628854665,4349807.518648518,set1
82,881.2309841737206,4350461.423013287,set1
82,879.058591118779,4351638.36996081,set1
82,880.0768486201032,4349045.425144494,set1
82,882.510229860483,4351181.860017731,set1
83,881.7248830230366,4346765.307279874,set1
82,878.791271519684,4353217.61253607,set1
82,881.4368181735709,4352914.3417459475,set1
82,881.0911243571137,4347528.159113276,set1
82,879.3658590160746,4358112.269534671,set1
82,880.3916051233754,4353287.981548458,set1
82,874.9192939132354,4348745.280937272,set1
82,878.7008952451118,4351383.813220813,set1
82,878.9554522050714,4353511.544205981,set1
82,879.5798665698155,4351514.655240997,set1
83,882.2424273967478,4352634.599028088,set1
82,881.3254496048872,4352940.011872668,set1
82,878.9536837178401,4355636.098698309,set1
83,881.0630657620907,4357526.758226837,set1
82,878.8306119657914,4348625.7952453485,set1
83,881.7388831889008,4352587.888934839,set1
82,877.3573606440109,4350647.497041375,set1
82,877.8213043161364,4353919.038401319,set1
82,876.5826513613383,4351011.3303420395,set1
83,878.521831945199,4345830.324357652,set1
83,877.0933111798881,4348304.849632451,set1
83,878.6632659299667,4344851.335765688,set1
83,879.4534963892457,4344703.4409165615,set1
82,881.1206014296357,4348406.080162039,set1
83,879.9899459478332,4354243.844487693,set1
82,877.9984247648671,4349220.423361083,set1
83,881.2207636389646,4351235.386262811,set1
82,879.5585749502469,4351248.588669985,set1
83,879.6679910686867,4356866.173268404,set1
82,882.0222511213157,4358724.969248294,set1
83,880.7355791768927,4352776.527517287,set1
83,882.4411331882837,4347265.2690121345,set1
83,880.9953712082728,4350376.428534244,set1
83,882.9704390484876,4352888.860328791,set1
83,879.5565218948819,4345760.857904153,set1
82,879.6851702469363,4356832.816425923,set1
82,883.2457811251109,4352630.329433155,set1
83,881.0168756125958,4352141.451936632,set1
82,875.3597392948149,4359238.36857787,set1
83,881.0755651214732,4348604.711680026,set1
83,872.2447085584637,4343584.6816699905,set1
82,880.3105187940337,4350560.804152351,set1
82,883.2272177957553,4346612.792206204,set1
83,878.1306441364438,4353676.322883702,set1
83,880.9960853127616,4353985.955725194,set1
83,878.6774329699649,4339837.085287411,set1
83,882.8783522728514,4351743.274540377,set1
82,877.4614663454157,4355880.797328489,set1
82,875.6724596414853,4344591.452749893,set1
82,879.8244909206966,4353005.727638512,set1
83,874.5648366441138,4351524.5063934615,set1
83,878.6283276965198,4356688.801683112,set1
82,880.8433558954631,4355323.33668481,set1
82,880.585996527836,4351620.827287098,set1
82,881.6683082923406,4337806.002156754,set1
82,883.4944115670618,4355656.959416648,set1
83,877.1091037146759,4344122.168225877,set1
83,886.0774084514034,4348392.508917752,set1
83,879.3080967939658,4347442.387858587,set1
82,882.5502175176846,4354572.340314182,set1
83,880.6895808611237,4360954.856370046,set1
82,883.0485049971843,4351528.767779917,set1
82,876.3872686665682,4358028.757030616,set1
83,886.0973109567083,4345397.590999843,set1
82,881.2744455731998,4347140.984376508,set1
82,879.5335251627521,4357470.857500425,set1
83,881.0398952752048,4346930.436259415,set1
82,880.3322443607493,4351509.841512123,set1
82,871.1254131261546,4350415.65131379,set1
82,882.7847514243368,4359704.998685783,set1
82,880.3991010721494,4340503.897921671,set1
82,875.2126610870674,4351486.607906139,set1
83,877.2466567650143,4355761.768374857,set1
82,878.4423712618216,4353725.880602353,set1
82,884.3543637758501,4351730.577932183,set1
83,876.8690221898513,4350364.476841434,set1
83,884.862079621967,4350439.139708283,set1
83,884.3181300474224,4357080.433102548,set1
82,877.8001543997578,4353105.240791785,set1
83,874.8574544824912,4347451.9695206275,set1
82,878.6049034267921,4372316.823138247,set1
83,876.6847063543087,4347908.847543013,set1
83,877.376666716979,4351802.879639545,set1
82,877.5417999031312,4349686.78247578,set1
83,884.2682943239281,4333452.332350577,set1
83,873.4004641276572,4350525.835936405,set1
83,880.2546462056383,4342130.59570063,set1
83,875.6804892309882,4334673.466229395,set1
83,877.9155662744557,4350238.157502678,set1
82,884.5537202861765,4354261.713953485,set1
83,880.0233479475777,4348695.994504392,set1
83,881.085522337014,4344851.579306754,set1
82,873.8144695817773,4351821.691141552,set1
82,874.9003058340934,4336995.499127071,set1
83,884.9132022660044,4343800.161156974,set1
83,876.1042392249186,4345864.48836343,set1
82,890.0683203923322,4348716.785330851,set1
82,886.91352489649,4348967.621298309,set1
83,875.1499422466743,4343223.702360561,set1
83,880.8550069109738,4348945.297707999,set1
83,879.2064656546797,4333061.770888251,set1
83,881.1631158466466,4339797.248168698,set1
82,876.8732925590143,4347868.994078891,set1
82,867.5238328715031,4354649.124895523,set1
82,876.7826186934053,4358677.809566489,set1
83,885.2102025898473,4343151.738421922,set1
82,876.8151215658561,4342225.448726624,set1
83,877.0451209881076,4355432.635234361,set1
83,875.3456758695764,4345942.71627895,set1
82,875.8701877081874,4359562.393481409,set1
82,888.3054500780504,4337059.263576905,set1
83,877.0497588345814,4337340.399329667,set1
82,880.9241432917235,4353829.328962211,set1
82,878.3119798862483,4354337.761196803,set1
82,868.9888720389127,4337207.064388755,set1
83,879.9480587679726,4359257.999441158,set1
83,881.6096309148955,4342380.87881351,set1
82,880.7394776520538,4362955.123655121,set1
83,873.0103427254425,4348069.615128681,set1
83,876.3078151570987,4351932.023811956,set1
82,888.8286451329301,4358358.865961501,set1
83,880.0216255586286,4338614.638031326,set1
82,878.5545989601695,4353847.694824637,set1
83,878.8711755220306,4349605.960136842,set1
82,894.346966341575,4344767.269505726,set1
83,875.3545572615519,4347378.253145444,set1
82,881.5527235442845,4347727.7241031295,set1
83,881.768085876907,4369094.758648285,set1
82,884.8496778434783,4349278.805478013,set1
83,875.1048431764896,4361210.468680237,set1
82,884.822808293921,4356706.52466738,set1
83,873.1884894209344,4357611.939227469,set1
82,871.0689751318653,4342327.425650429,set1
82,880.4925694273504,4352321.252077996,set1
83,877.0568248625577,4356741.822538328,set1
82,883.990600299007,4354471.582896453,set1
83,891.050716820269,4358280.4413342355,set1
83,878.2208474706857,4352276.043299976,set1
82,883.261253458176,4351749.9696686445,set1
85,880.0,4350000.0,set1
84,880.0623318860736,4349895.800952518,set1
85,880.0571209536681,4349834.405699641,set1
84,879.9343504470032,4350005.130265517,set1
85,879.6563505407221,4349374.798149185,set1
85,880.0552120212478,4349570.998766183,set1
85,880.4491668170593,4349344.8199724015,set1
84,879.620008453762,4350536.368616265,set1
85,879.7555844237927,4350768.622070867,set1
85,880.0027864371962,4348861.674555406,set1
85,880.2691037565502,4349829.5720711,set1
84,879.3448659855129,4350618.091937218,set1
84,879.6958135994602,4346128.406368017,set1
84,880.0896500235256,4348594.284176492,set1
85,879.7455730967957,4348521.346822308,set1
84,880.5519330735299,4348805.283174752,set1
84,879.6707067854824,4352890.240670822,set1
85,879.920552052242,4349361.984440336,set1
85,880.9260420524176,4347795.857048319,set1
84,880.4726008396949,4348472.96308047,set1
85,882.707023250883,4349430.713403161,set1
84,880.8742789816628,4345493.638809532,set1
85,879.1829715483741,4350247.311814242,set1
84,880.218782655841,4350915.495997304,set1
85,878.5859091343929,4347493.691610465,set1
84,880.1031770441333,4348507.032484461,set1
85,877.9023981856392,4350219.057287054,set1
84,877.4226889525086,4352344.230917557,set1
84,882.4744240137702,4351992.984638117,set1
84,879.5136006053339,4351124.048960963,set1
84,877.9807236701955,4347415.224621124,set1
85,880.8675034408429,4352937.248824692,set1
84,882.9599546963808,4349175.122516315,set1
85,879.3356835719829,4350778.654033423,set1
85,879.9066363119209,4351129.546375829,set1
84,879.3531225439091,4348757.295015439,set1
85,875.3525968948132,4352950.717869071,set1
84,877.4456463477571,4349781.533307897,set1
85,880.2062092553192,4345698.857547264,set1
84,879.9020625970704,4351856.3833391005,set1
84,876.8737807238333,4355439.238490963,set1
85,879.1683156894377,4351043.3392303595,set1
84,877.0445201188999,4350748.86680596,set1
85,879.107102999556,4344502.256196533,set1
85,879.8986890156895,4350812.614547148,set1
84,880.0627877196581,4343780.008360092,set1
84,881.2925283555833,4347142.437412479,set1
84,883.0838493909121,4351284.626532005,set1
85,884.7336656650905,4354202.074058318,set1
84,879.9669095498685,4354961.622787093,set1
85,878.8934529345455,4352463.517532029,set1
85,880.5689185188984,4350028.124056808,set1
85,879.5662206767148,4351979.533649997,set1
85,883.1751147237766,4354722.477435883,set1
84,872.8367193570144,4346838.421810332,set1
84,875.7562094359071,4339397.761362711,set1
85,883.1731018537179,4354488.852444832,set1
84,883.2188244398545,4340928.903378896,set1
84,881.995983003271,4355281.655246505,set1
84,877.7834982359752,4340289.052372773,set1
85,874.4006408218602,4349079.92514374,set1
85,880.2309649572271,4350039.802442907,set1
85,879.1044639679691,4348481.134129919,set1
84,880.3503079081167,4344682.359688386,set1
84,876.8194146015817,4356513.837113589,set1
84,885.2840150312319,4348838.161817814,set1
84,882.1720353441723,4349589.533030428,set1
84,885.5867193000482,4351840.8849966,set1
85,880.8527360805741,4344591.107308457,set1
84,881.316807367256,4355799.058147789,set1
84,884.4995074254001,4362321.634162889,set1
85,879.0791399552269,4353832.181741929,set1
85,884.8490991767056,4352929.461309664,set1
84,875.1049830178827,4341977.301906306,set1
84,878.9341172484611,4350837.374851137,set1
84,883.5472514092755,4344818.855909716,set1
85,888.1170268870064,4361401.572690593,set1
85,880.6008275361744,4340599.105952959,set1
85,884.4994761138474,4347254.351989805,set1
85,881.7727297668483,4335480.9778628,set1
84,878.3900195582852,4348449.106673342,set1
84,884.5476739021909,4352196.670135513,set1
84,876.1974101531067,4352947.341297854,set1
85,873.0352661106664,4340677.264984702,set1
85,879.2300790396272,4357109.786146323,set1
85,877.4816257751659,4353302.818048169,set1
85,874.2337757069376,4350650.144393686,set1
85,881.7338984867132,4353823.393317589,set1
84,883.1550035929273,4367340.37872736,set1
85,880.402220587549,4345316.778133164,set1
85,881.674899104129,4343140.227763839,set1
84,882.2477054736356,4365055.308872436,set1
85,882.4963596556321,4353728.184840711,set1
85,880.8238883471107,4351137.5862266375,set1
85,881.5814923726861,4353075.872274921,set1
84,878.4561843663191,4353216.030270492,set1
85,875.0689149599906,4353907.749539411,set1
85,870.4663069981391,4342219.265915999,set1
84,875.3842313698735,4349535.646171209,set1
85,876.654968103663,4342717.144091463,set1
86,880.0,4350000.0,set1
87,879.9735609056447,4350121.110315433,set1
87,880.1087610225044,4350093.806668669,set1
87,880.017691734885,4350217.197983294,set1
87,879.969440387388,4349996.290031057,set1
86,880.2980805941875,4350173.516232691,set1
87,879.9252546482948,4349476.873260596,set1
87,879.9729636613215,4349588.310387134,set1
86,880.2684196062437,4349258.232539658,set1
87,880.2258527712243,4350464.704603891,set1
87,880.7589582364213,4349510.167068148,set1
86,880.3640729951047,4348801.563327596,set1
86,880.4311567637855,4347353.159784173,set1
87,878.7643137197839,4349476.80698985,set1
87,879.6134894530231,4349964.923518507,set1
87,879.9785560767559,4348448.928142296,set1
87,878.4613306260496,4347837.486714257,set1
86,878.4534569902708,4347694.312963579,set1
87,880.7404635218948,4352434.3186307475,set1
87,881.6543375664243,4348918.082709215,set1
86,879.1456510748615,4348462.418204061,set1
86,879.1186851810616,4351215.001101689,set1
87,880.8016064205588,4348446.437949113,set1
86,877.8162932615895,4346769.24450451,set1
87,880.0244260099191,4352182.4949047305,set1
87,880.6307405595685,4350878.709011675,set1
87,879.7231268887606,4353671.633774665,set1
87,878.5552978341904,4345306.176526721,set1
86,877.3896171489158,4351034.266008485,set1
87,881.089552308282,4350598.008576212,set1
87,879.7595617426301,4355786.812263003,set1
87,878.8119198340081,4352146.227125987,set1
86,877.7256237602714,4350320.716443227,set1
86,880.1244755671755,4344609.685624871,set1
86,880.0367150160672,4345839.26485065,set1
87,881.2078123713778,4351466.482908676,set1
86,876.5259836245763,4349021.599264496,set1
87,880.8565855249511,4350408.788716813,set1
87,881.6833577976469,4341673.607033774,set1
87,878.8597194476838,4353471.691442159,set1
87,882.1432015015166,4347934.002886482,set1
87,881.4450970850642,4349618.492479562,set1
87,882.3302245068984,4355626.749846141,set1
86,879.6923681780622,4348936.173918591,set1
87,882.9079906170725,4341713.45504815,set1
86,879.3029780901585,4353660.752256149,set1
86,880.9037457845201,4344096.457059308,set1
86,882.109467702006,4355352.562739309,set1
86,879.6732671382937,4346444.741969912,set1
87,877.9087741663482,4352303.150937238,set1
86,886.7448291683944,4355103.828478197,set1
87,880.49635085893,4349762.534240388,set1
86,880.2056260889675,4341561.75220553,set1
87,877.5937233036675,4353591.873488587,set1
87,877.1080092387886,4345145.6681270385,set1
87,882.8907198893263,4352241.352146237,set1
87,884.2443330103059,4352857.35383719,set1
86,877.6484166813957,4350847.160517815,set1
86,880.2895868638917,4350913.211645662,set1
87,881.3877407602901,4357571.853991299,set1
86,883.8351089845593,4359503.412597785,set1
86,878.5316532070443,4351826.986487459,set1
86,879.4683904159048,4352784.668053492,set1
87,883.6147072928744,4363815.290068933,set1
86,878.6512968483079,4356556.9136765,set1
87,877.9032991667725,4344901.077097591,set1
87,873.6236357357042,4358036.307828344,set1
87,880.5317039295436,4349901.387064331,set1
86,878.2795221715999,4337914.347400921,set1
87,882.2442748729862,4357068.429798494,set1
87,877.7360452572445,4355427.385749153,set1
87,884.1398127976115,4363480.366095182,set1
86,880.3451788910264,4357328.5095933415,set1
87,883.0634180946695,4349663.659065981,set1
86,884.9927270006891,4331388.016417729,set1
86,884.4350719132538,4352089.936351809,set1
86,877.323008596938,4344773.541575679,set1
86,877.530042014554,4338395.427096363,set1
87,880.7445594444431,4359741.9417655915,set1
86,877.625147979627,4357797.818866667,set1
87,873.3332136840365,4344015.086971789,set1
87,879.0884022361658,4350126.519684379,set1
86,883.3143746073765,4337587.067564333,set1
87,880.8918351557123,4346752.939558413,set1
87,877.1512560825721,4345676.003144517,set1
87,873.9378245764003,4345446.071531111,set1
86,883.8981998515966,4345009.781420093,set1
87,884.5941567977989,4357424.020156255,set1
86,876.1641118733836,4355760.944046387,set1
86,871.8247976346953,4349241.846377605,set1
86,879.7011425312631,4353344.491971813,set1
87,878.647853541417,4346931.797155965,set1
87,880.0447866553061,4353251.308062453,set1
86,877.6205215938573,4357364.832766694,set1
86,882.3416922414797,4352776.583777267,set1
86,881.3154973411729,4345739.46654945,set1
87,889.3742322603167,4336915.846319079,set1
86,879.0835736275117,4355634.972480869,set1
87,879.4584336005264,4350473.44291167,set1
87,877.6836830046338,4366707.129136485,set1
90,880.0,4350000.0,set1
93,880.0754502435636,4349959.883582619,set1
88,880.1916607906602,4349673.381569376,set1
93,880.1106656385518,4350373.596214943,set1
88,879.7192651069875,4348304.182524521,set1
91,880.2115741735735,4349796.728978703,set1
88,880.3014525514134,4349540.388845922,set1
89,880.4291390778918,4349396.457251869,set1
91,881.1543860807583,4351104.490056141,set1
88,878.3064878005546,4349779.340100325,set1
93,879.1035461688025,4350308.61371796,set1
88,880.3930878889872,4352225.65136297,set1
89,880.6951346701838,4348829.242804107,set1
89,879.1607711146737,4352071.897719013,set1
88,882.508337344127,4349497.555745962,set1
92,878.7259482207537,4342438.723330334,set1
88,881.0846278903454,4351241.067804334,set1
90,881.5012702518836,4348872.59232663,set1
88,881.5296638144927,4345775.149292649,set1
88,878.8610663089113,4349676.861259645,set1
89,879.8510100940953,4353877.734765581,set1
89,881.8173179612684,4345488.32014706,set1
93,879.8515239951332,4350582.285358341,set1
90,878.0610404764259,4356906.124426684,set1
89,882.9000471724673,4355756.348644999,set1
92,877.723905581644,4339446.496059583,set1
93,878.2788361343594,4356386.48067726,set1
93,880.3411545003053,4344463.640155694,set1
88,875.909179784038,4348685.812723183,set1
89,882.9745136725786,4364020.122619465,set1
88,875.8945391377006,4355215.05763243,set1
92,876.1484127502133,4350577.338015509,set1
91,877.618965603416,4356126.634563935,set1
91,876.1895118815418,4347933.824035184,set1
92,877.9482736371931,4347163.041498303,set1
90,882.933060736169,4346230.524094293,set1
92,880.3600185390038,4341502.260464094,set1
91,884.6697157488627,4364260.657178736,set1
93,880.2022083114853,4354435.794693224,set1
89,884.8009920451442,4352403.199272091,set1
92,874.1115612914022,4346585.0774465185,set1
89,878.8581501545249,4365843.366718601,set1
88,873.3924748223919,4352067.893801031,set1
88,886.6413031713728,4368527.599615494,set1
89,877.3672430226393,4361270.9059324935,set1
90,882.0753415324936,4351040.679561309,set1
92,880.6362462798386,4350370.447434356,set1
92,877.4194001913058,4340927.092422983,set1
90,877.4850517174785,4356440.303486362,set1
91,878.8137720692894,4356481.358988504,set1



81,900.0,4420000.0,set1
80,899.9879904255116,4420005.920177768,set1
79,900.0261485344568,4420036.430275676,set1
78,900.0038676469056,4419905.960247755,set1
78,899.8906263234072,4420153.624946692,set1
78,899.9432950225672,4419859.900213566,set1
81,899.8177885453308,4419976.89881901,set1
78,900.0299795087035,4420177.575016772,set1
78,899.8549256246487,4419877.560799351,set1
80,899.6542488324801,4419643.264061374,set1
79,899.6550563235692,4420191.285660567,set1
78,900.0931389902353,4419797.156771018,set1
80,899.7979424614263,4419958.636668655,set1
78,899.7722895918318,4419853.754483314,set1
78,900.473165482793,4419761.979240893,set1
79,900.5035596858828,4420477.427426456,set1
81,899.665769360589,4419701.724730092,set1
78,899.0415895965315,4419557.3993581375,set1
